,site2,site3,site6,site8
42,0.7184466019417476,0.7905988580533794,0.7490898058252426,0.7679728478864548
43,0.4660194174757281,0.8115622095339265,0.7421116504854369,0.7458346189447701
44,0.7427184466019416,0.7996448014871864,0.7372572815533981,0.8125578525146561
45,0.4660194174757281,0.8266664453591821,0.8291868932038835,0.7644245603208886
46,0.7087378640776699,0.7775029876510422,0.8033980582524272,0.6554304227090405
47,0.7281553398058253,0.8133548001593414,0.8640776699029127,0.7974390620178958
48,0.6844660194174758,0.8290565661930686,0.7281553398058253,0.7066491823511262
49,0.9563106796116504,0.7706479883149648,0.7666868932038835,0.6224930576982413
50,0.6504854368932038,0.78268158279113,0.7942961165048544,0.7628046899105214
51,0.7184466019417476,0.8211392909308194,0.6319781553398058,0.7518512804689911
52,0.949029126213592,0.8163590492630459,0.8483009708737865,0.7249305769824128
53,0.8422330097087378,0.778598459699907,0.783373786407767,0.8252854057389695
54,0.9077669902912622,0.7822832293188156,0.7603155339805825,0.7638846035174329
55,0.6262135922330098,0.8312641083521444,0.7418082524271845,0.7286331379203949
56,0.8470873786407767,0.8040930819280308,0.8525485436893204,0.7423634680654119
57,0.924757281553398,0.7630626742796441,0.679004854368932,0.6243443381672322
58,0.9854368932038836,0.8030806001858983,0.7093446601941747,0.7178340018512804
59,0.6941747572815534,0.7878269818085247,0.7760922330097088,0.7798518975624807
60,0.9563106796116504,0.781386934006108,0.6425970873786407,0.8715674174637458
61,0.6844660194174756,0.7609381224273004,0.7360436893203883,0.6622184510953408
62,0.7087378640776699,0.771378303014208,0.6808252427184466,0.6898333847577908
63,0.6650485436893204,0.7992796441375647,0.7396844660194175,0.621181734032706
64,0.924757281553398,0.8039768954986056,0.7606189320388349,0.6650725084850355
65,0.7864077669902912,0.7807064134909042,0.7845873786407767,0.7916538105522986
66,0.9951456310679612,0.7478256539636171,0.7779126213592233,0.7225393397099661
67,0.9174757281553396,0.766033727260656,0.8027912621359223,0.5900956494908979
68,0.5776699029126213,0.8290399681317222,0.7548543689320388,0.7140543042270904
69,0.9660194174757282,0.769851281370336,0.7105582524271845,0.763653193458809
70,0.8495145631067961,0.7767062807064135,0.8240291262135923,0.7527769207034866
71,0.6553398058252426,0.7741667773204091,0.7117718446601942,0.8326133909287257
72,0.703883495145631,0.7609215243659541,0.622876213592233,0.8367016352977475
73,0.9514563106796116,0.7786980480679857,0.8037014563106797,0.7379666769515582
74,0.5533980582524272,0.7900677200902936,0.8131067961165048,0.6867479173094724
75,0.7330097087378641,0.76932014340725,0.6620145631067961,0.7064949089787101
76,0.8713592233009708,0.6976165183906519,0.7245145631067962,0.8619253316877508
77,0.9563106796116504,0.8214380560350552,0.7211771844660194,0.660135760567726
78,0.8786407766990292,0.810931483202762,0.6899271844660193,0.7482258562172168
79,0.7378640776699029,0.7828143672819015,0.6544296116504855,0.7332613390928726
80,0.5048543689320388,0.7097331031735493,0.7275485436893204,0.6798827522369638
81,0.970873786407767,0.7574691276058957,0.7439320388349515,0.7995988892317186
82,0.4902912621359223,0.7352111273403266,0.7384708737864077,0.7148256710891701
83,0.6990291262135923,0.7579504713849422,0.8046116504854368,0.7506942301758717
84,0.9368932038834952,0.7725567653698048,0.6237864077669903,0.779389077445233
85,0.587378640776699,0.7328708006904794,0.6941747572815534,0.6474082073434124
86,0.7694174757281553,0.7507801088832824,0.5752427184466019,0.7493057698241283
87,0.4854368932038835,0.8220521843048731,0.7864077669902912,0.7027152113545202
88,0.7184466019417476,0.7525892975700439,0.7785194174757282,0.7030237580993519
89,0.9174757281553396,0.7557097331031735,0.7839805825242718,0.6477167540882443
90,0.5169902912621359,0.8250896295312709,0.7773058252427185,0.8647022523912373
91,0.7135922330097088,0.7073263842783162,0.7445388349514563,0.7107374267201481
92,0.9029126213592232,0.7803578542026292,0.7751820388349514,0.8328448009873496
93,0.8834951456310679,0.7963749834019386,0.791868932038835,0.7809318111693921
94,0.8883495145631067,0.7518257867481078,0.6893203883495146,0.7604905893242827
95,0.8592233009708738,0.751759394502722,0.7560679611650486,0.7816260413452638
96,0.7184466019417476,0.7168038773071305,0.7044902912621359,0.7074976858994138
97,0.7694174757281553,0.7768888593812242,0.8033980582524272,0.5529929034248688
98,0.7063106796116505,0.7268623024830699,0.6692961165048543,0.7005553841406973
