seed42,seed43,seed44,seed45,seed46,seed47,seed48,seed49,seed50,seed51,seed52,seed53,seed54,seed55,seed56,seed57,seed58,seed59,seed60,seed61,seed62,seed63,seed64,seed65,seed66,seed67,seed68,seed69,seed70,seed71,seed72,seed73,seed74,seed75,seed76,seed77,seed78,seed79,seed80,seed81,seed82,seed83,seed84,seed85,seed86,seed87,seed88,seed89,seed90,seed91,seed92,seed93,seed94,seed95,seed96,seed97,seed98,seed1,seed2,seed3,seed4,seed5
0.2066956609487533,0.7051022052764893,0.3015536069869995,0.3017195463180542,0.2578010857105255,0.5393208265304565,0.3537378907203674,0.2562408745288849,0.2930885553359985,0.2481576204299926,0.2841588258743286,0.244522675871849,0.400560975074768,0.1970522105693817,0.2738680243492126,0.2846733629703522,0.7199907302856445,0.244837999343872,0.5045976638793945,0.2396760284900665,0.2832791209220886,0.265602171421051,0.7764905095100403,0.2518257796764374,0.2846235632896423,0.5493128299713135,0.7719260454177856,0.4825388491153717,0.5011784434318542,0.6721551418304443,0.3537710905075073,0.7016332149505615,0.6546109318733215,0.6103439331054688,0.3571239113807678,0.6430919170379639,0.7413690090179443,0.7296175956726074,0.2804906368255615,0.252323716878891,0.4120800793170929,0.2847065329551697,0.5797868967056274,0.6538640260696411,0.2400411665439605,0.2075421661138534,0.3291727304458618,0.2671458125114441,0.6155723333358765,0.3220521807670593,0.3092052936553955,0.7557429671287537,0.3770083785057068,0.4095571637153625,0.3061014413833618,0.2692205905914306,0.38263511657714844,0.5600019693374634,0.4502888321876526,0.6824127435684204,0.574857234954834,0.5032200813293457
0.7827147245407104,0.8027984499931335,0.7564566731452942,0.7485559582710266,0.7531037926673889,0.7978355884552002,0.7882252931594849,0.7291859984397888,0.7189616560935974,0.783079981803894,0.7756439447402954,0.724804162979126,0.6768025755882263,0.7644071578979492,0.7695358991622925,0.7261154055595398,0.8001095056533813,0.7442404627799988,0.7566558122634888,0.6980646848678589,0.7610875368118286,0.754581093788147,0.776955246925354,0.735277533531189,0.7127207517623901,0.7598094940185547,0.8085745573043823,0.7391116619110107,0.7385638952255249,0.7282400131225586,0.7509129047393799,0.722347617149353,0.7294184565544128,0.7072101831436157,0.6677566766738892,0.7564067840576172,0.7363231778144836,0.7715276479721069,0.6455981731414795,0.6847363710403442,0.6982804536819458,0.7359248399734497,0.7562574744224548,0.7128534913063049,0.705981969833374,0.8072466850280762,0.7141647338867188,0.7152436971664429,0.8024996519088745,0.6738978624343872,0.7477426528930664,0.8045246601104736,0.6979982852935791,0.7653697729110718,0.6885207891464233,0.7284390926361084,0.7319578528404236,0.8222845792770386,0.7811545133590698,0.7366219758987427,0.6783959865570068,0.717102587223053
0.7825820446014404,0.7998605966567993,0.7776025533676147,0.7673117518424988,0.7562574148178101,0.8014540672302246,0.8051552772521973,0.7429457902908325,0.7278913259506226,0.7952961325645447,0.7741169333457947,0.7690712213516235,0.6938155889511108,0.7782996892929077,0.7734696865081787,0.7385307550430298,0.8035619258880615,0.7541661262512207,0.7739676237106323,0.717036247253418,0.7514439821243286,0.7824989557266235,0.7880261540412903,0.7503651976585388,0.7254514694213867,0.7523568868637085,0.8125746846199036,0.7443068623542786,0.7178494930267334,0.7423150539398193,0.7610045075416565,0.7116750478744507,0.7398253679275513,0.7177832126617432,0.6710264682769775,0.7606393098831177,0.7470455169677734,0.7778348922729492,0.6544615030288696,0.7081396579742432,0.6975998878479004,0.7508298754692078,0.7539337277412415,0.712156355381012,0.7709301114082336,0.8061678409576416,0.7042723894119263,0.7316757440567017,0.8209401369094849,0.6743626594543457,0.7582658529281616,0.8019187450408936,0.7092849016189575,0.7685400247573853,0.6999900341033936,0.7590625286102295,0.7234265208244324,0.8208737373352051,0.775378406047821,0.7396095991134644,0.6789271831512451,0.716820478439331
0.7790133953094482,0.8052549362182617,0.7785486578941345,0.7858185768127441,0.7574691772460938,0.7902336120605469,0.8125913143157959,0.7401241660118103,0.7416179180145264,0.7971717119216919,0.7801254987716675,0.7552615404129028,0.7079570889472961,0.7769718766212463,0.7852376699447632,0.722580075263977,0.8136203289031982,0.7544980645179749,0.7799097299575806,0.7244223356246948,0.7647888660430908,0.7794947624206543,0.7863829731941223,0.759294867515564,0.7319246530532837,0.745750904083252,0.8126577138900757,0.7406221032142639,0.7436429262161255,0.7362568378448486,0.7664984464645386,0.7209533452987671,0.7447550296783447,0.7189118266105652,0.6875249147415161,0.7454023361206055,0.7480082511901855,0.7693532705307007,0.6662793755531311,0.7243559956550598,0.7054342031478882,0.7490373253822327,0.7552118301391602,0.7084550261497498,0.7706148624420166,0.8238282203674316,0.7045047283172607,0.7368377447128296,0.8218862414360046,0.6773004531860352,0.7612369060516357,0.8070143461227417,0.7360410690307617,0.7775527834892273,0.7094343900680542,0.7584816217422485,0.7242231965065002,0.8296042680740356,0.7781668901443481,0.7403233647346497,0.6818815469741821,0.7266796827316284
0.7847895622253418,0.8011053800582886,0.7823164463043213,0.7815197706222534,0.754249095916748,0.7908312082290649,0.8093048334121704,0.7410038709640503,0.742812991142273,0.7897855043411255,0.7815694808959961,0.746414840221405,0.7226629853248596,0.7935035228729248,0.7735028266906738,0.724870502948761,0.8103837966918945,0.752240777015686,0.8016365170478821,0.7139988541603088,0.7629796266555786,0.783179521560669,0.7875116467475891,0.7493194341659546,0.7334682941436768,0.7385805249214172,0.8175541162490845,0.7364725470542908,0.7571371793746948,0.7468795776367188,0.7595107555389404,0.7236589193344116,0.7527220249176025,0.7183972597122192,0.6875414848327637,0.7562906742095947,0.7434105277061462,0.7732206583023071,0.663009524345398,0.7259494066238403,0.7082558870315552,0.7536681890487671,0.7600916028022766,0.7219160795211792,0.7782167196273804,0.8223509788513184,0.7109613418579102,0.7401573657989502,0.8255875706672668,0.6825952529907227,0.7630460262298584,0.8153133988380432,0.7233766317367554,0.7763079404830933,0.6977161169052124,0.7684736847877502,0.7270116806030273,0.8325089812278748,0.7811213135719299,0.7346799969673157,0.6789934635162354,0.7253352999687195
0.7820508480072021,0.7949143648147583,0.7673117518424988,0.774316132068634,0.7493692636489868,0.8049561381340027,0.7951467037200928,0.7383813858032227,0.7171523571014404,0.8049893379211426,0.7697018980979919,0.7482738494873047,0.6903465390205383,0.7767726182937622,0.7702828645706177,0.7418835163116455,0.7997941970825195,0.7509626746177673,0.7721750736236572,0.7141315937042236,0.7591620683670044,0.7629464864730835,0.7848393321037292,0.7431284189224243,0.720920205116272,0.7562740445137024,0.8028980493545532,0.7266796827316284,0.7509129047393799,0.7248538732528687,0.7554773688316345,0.7280075550079346,0.7306632995605469,0.7146129608154297,0.6739311218261719,0.7593945264816284,0.7496182322502136,0.7706148028373718,0.6637398600578308,0.7246049642562866,0.6979153156280518,0.7504149675369263,0.7481741905212402,0.7111771106719971,0.7549296617507935,0.819446325302124,0.7055171728134155,0.7196089029312134,0.815744936466217,0.6867780089378357,0.7497012615203857,0.8194960355758667,0.7324225902557373,0.7776855230331421,0.7037578225135803,0.7843247652053833,0.704919695854187,0.8310981392860413,0.7850550413131714,0.7308458685874939,0.6816326379776001,0.7245883941650391
0.7880427837371826,0.805669903755188,0.7755277156829834,0.7763577103614807,0.757070779800415,0.79702228307724,0.8079603910446167,0.7332027554512024,0.7395764589309692,0.8030971884727478,0.7730381488800049,0.7499667406082153,0.6958239078521729,0.7760756015777588,0.7812873125076294,0.731177806854248,0.8029477596282959,0.7514772415161133,0.7708637714385986,0.7156254053115845,0.7669798135757446,0.7788141965866089,0.7860841751098633,0.7628966569900513,0.7267129421234131,0.7517593502998352,0.8120601773262024,0.7391614317893982,0.756191074848175,0.7360410094261169,0.7555105686187744,0.7304806709289551,0.733003556728363,0.712820291519165,0.6754415035247803,0.7703824043273926,0.7586641907691956,0.7650710344314575,0.6541793346405029,0.7393441200256348,0.7069113850593567,0.7491700649261475,0.7587969303131104,0.7089530229568481,0.7715940475463867,0.8212223052978516,0.7024797201156616,0.7275262475013733,0.8212388753890991,0.6760722398757935,0.7569379806518555,0.8139024972915649,0.7359248399734497,0.7771046161651611,0.7061147689819336,0.7788142561912537,0.7171690464019775,0.8330732583999634,0.7806234359741211,0.735526442527771,0.6788108944892883,0.71891188621521
0.7854700684547424,0.8093712329864502,0.7746647596359253,0.7866982817649841,0.7502489686012268,0.7989310622215271,0.8091388940811157,0.7326217889785767,0.7457177042961121,0.8005411624908447,0.7732040882110596,0.7499336004257202,0.7070441842079163,0.7897523641586304,0.7757436037063599,0.7394270300865173,0.810499906539917,0.757286548614502,0.7789801359176636,0.7180486917495728,0.7570043802261353,0.7839596271514893,0.7957442402839661,0.7644569277763367,0.7315429449081421,0.7415682077407837,0.8079603910446167,0.7389954328536987,0.7463815808296204,0.7322897911071777,0.7535353899002075,0.7292026281356812,0.7432279586791992,0.7129199504852295,0.6736156940460205,0.7729053497314453,0.7580002546310425,0.7732539176940918,0.6681383848190308,0.7291528582572937,0.6997908353805542,0.7416677474975586,0.7531204223632812,0.7144137620925903,0.772589921951294,0.8259360790252686,0.7126211524009705,0.7285386323928833,0.8257701992988586,0.6777320504188538,0.7531204223632812,0.8192304968833923,0.7280573844909668,0.782200276851654,0.7011352777481079,0.7706314325332642,0.7213849425315857,0.8377871513366699,0.7811877131462097,0.7382983565330505,0.6816657781600952,0.7263643145561218
0.7915283441543579,0.8046408295631409,0.7744655609130859,0.7839098572731018,0.7568218111991882,0.8024498820304871,0.8091223239898682,0.7428462505340576,0.7490538358688354,0.8045578598976135,0.7815197110176086,0.7571205496788025,0.7122892141342163,0.7918769121170044,0.7778183221817017,0.7438421249389648,0.8075621128082275,0.7545146942138672,0.7782996892929077,0.7210529446601868,0.7653034329414368,0.7792623043060303,0.7889389991760254,0.7503485679626465,0.7224472761154175,0.7440080642700195,0.8162926435470581,0.7459998726844788,0.7417839169502258,0.734829306602478,0.7469791173934937,0.739991307258606,0.7468629479408264,0.7164387106895447,0.6814665794372559,0.7631955146789551,0.7535685896873474,0.7703325748443604,0.6684536933898926,0.7360908389091492,0.702795147895813,0.7413690090179443,0.7470787763595581,0.7052018642425537,0.7801918983459473,0.8220024108886719,0.7150776386260986,0.7341488599777222,0.8183507919311523,0.6799561977386475,0.7603074312210083,0.816143274307251,0.7337670922279358,0.7753617763519287,0.6994588375091553,0.7681914567947388,0.7131854295730591,0.8354634046554565,0.7810715436935425,0.7368708848953247,0.6897158622741699,0.7194761633872986
0.7912296056747437,0.7995949983596802,0.7746149301528931,0.7820342779159546,0.7543985247612,0.7998273968696594,0.8104667663574219,0.7440578937530518,0.7440910339355469,0.8122261166572571,0.7789304256439209,0.7567387819290161,0.7222647070884705,0.7970886826515198,0.7822666168212891,0.7371364831924438,0.8057196140289307,0.7616352438926697,0.7814366817474365,0.7230114936828613,0.7615522146224976,0.7853870391845703,0.7905158996582031,0.7578010559082031,0.7302151322364807,0.7432777285575867,0.8188321590423584,0.7375514507293701,0.7623655796051025,0.734514057636261,0.7587305307388306,0.7264805436134338,0.7483733892440796,0.7158909440040588,0.6801221370697021,0.7740837335586548,0.7619174122810364,0.7826815843582153,0.6552084684371948,0.740655243396759,0.705683171749115,0.746116042137146,0.7505145072937012,0.7150112390518188,0.7707475423812866,0.8246414661407471,0.7156752347946167,0.7316591739654541,0.8204587697982788,0.6794582605361938,0.7591289281845093,0.8121099472045898,0.7319413423538208,0.7734696269035339,0.6960065364837646,0.7816358804702759,0.7243062257766724,0.8417706489562988,0.7849056720733643,0.7442238330841064,0.688072681427002,0.7241402268409729
