,site3_(1-4/5-3),site3_(1-4),site3_(custom/0),site3_(1-4/5-4),site3_(custom/5-4),site3_(custom1/5-4),site3_(10/custom/5-4),site3_personal(custom/5-4),site3_personal(1-4/5-4),site3_personal(1-4/custom)
42,0.7815860215053764,0.7745715725806451,0.776293682795699,0.7949008736559139,0.7976310483870966,0.6972866263440861,0.7972530241935484,0.7967489919354839,0.7946068548387096,0.7954049059139785
43,0.7318128360215054,0.7648689516129032,0.7643229166666667,0.7674731182795699,0.7672211021505376,0.7094674059139785,0.7652049731182796,0.7575604838709677,0.7602066532258065,0.7603746639784946
44,0.7114415322580644,0.7534862231182795,0.7488659274193548,0.7746555779569892,0.7711273521505376,0.71484375,0.7709173387096775,0.7696992607526881,0.7707493279569892,0.7705813172043011
45,0.6818296370967741,0.7484879032258065,0.750924059139785,0.7130796370967742,0.7143397177419354,0.7482358870967741,0.7142977150537635,0.7257644489247312,0.7253444220430109,0.7253864247311829
46,0.7438886088709677,0.819367439516129,0.8224336357526881,0.8081947244623656,0.8096228158602151,0.782279065860215,0.8112609206989247,0.8075226814516129,0.8079427083333333,0.807732694892473
47,0.7234753024193549,0.7685861895161289,0.7632518481182796,0.7649739583333333,0.7634618615591398,0.693317372311828,0.7658560147849462,0.7648899529569892,0.7644699260752688,0.7648059475806452
48,0.7350890456989247,0.7421034946236559,0.7434055779569894,0.7628528225806451,0.7644489247311828,0.6927503360215055,0.7621807795698924,0.7667170698924732,0.764616935483871,0.764616935483871
49,0.7032090053763441,0.7331569220430109,0.7311407930107526,0.7372311827956989,0.7359290994623655,0.6828797043010753,0.7360551075268816,0.7397933467741936,0.7403393817204301,0.7409694220430108
50,0.6778603830645161,0.7027259744623655,0.704070060483871,0.6969716061827957,0.6931073588709677,0.6610593077956989,0.6949554771505376,0.6955855174731183,0.7025999663978495,0.7023059475806452
51,0.6666036626344087,0.7833711357526882,0.7850512432795699,0.7531712029569891,0.7530451948924732,0.7848412298387097,0.7524151545698925,0.7542632728494624,0.7556073588709677,0.7555653561827956
52,0.7151377688172044,0.7990171370967742,0.7973790322580645,0.7866683467741935,0.7820900537634409,0.7811239919354838,0.782174059139785,0.7834761424731183,0.7875924059139786,0.7874663978494624
53,0.7184349798387096,0.6919732862903225,0.69541750672043,0.7131846438172044,0.7157048051075269,0.6371597782258064,0.708984375,0.7111265120967741,0.7133526545698925,0.7138146841397849
54,0.7100344422043011,0.6812205981182795,0.6804225470430108,0.7292296706989247,0.7268775201612905,0.6393439180107525,0.7241053427419355,0.7240633400537635,0.7274655577956989,0.7275075604838711
55,0.7476688508064516,0.8224756384408602,0.8201234879032258,0.7970220094086021,0.7960559475806452,0.7930317540322581,0.796013944892473,0.7926117271505376,0.7942918346774193,0.7945018481182795
56,0.589822748655914,0.7247773857526882,0.7246093750000001,0.7307417674731184,0.7295656922043011,0.7003318212365592,0.7232652889784946,0.7252814180107527,0.7270245295698925,0.7270455309139785
57,0.7552083333333334,0.7927167338709677,0.7950688844086021,0.7985971102150538,0.7991851478494624,0.767557123655914,0.7995211693548387,0.8006552419354839,0.7991431451612904,0.7988911290322579
58,0.7072202620967742,0.7593035954301075,0.7569514448924731,0.7472908266129032,0.7453587029569892,0.721669186827957,0.7447706653225806,0.744182627688172,0.7458207325268816,0.7461147513440859
59,0.7804309475806452,0.8297001008064517,0.8332703293010754,0.8242397513440861,0.8263398857526882,0.7456947244623656,0.8256678427419356,0.8282720094086021,0.824407762096774,0.8245337701612903
60,0.7477948588709677,0.8120169690860215,0.8088247647849462,0.8000462029569892,0.793997815860215,0.7304477486559139,0.7965179771505375,0.7940818212365591,0.7995001680107526,0.7996681787634409
61,0.6422421034946236,0.6868489583333334,0.6871429771505375,0.6757602486559139,0.6736601142473118,0.6550949260752688,0.6734921034946236,0.6723160282258064,0.673996135752688,0.6742901545698924
62,0.7659400201612905,0.784085181451613,0.7806829637096774,0.7708123319892473,0.770560315860215,0.7656880040322581,0.7681661626344086,0.7663180443548387,0.7693002352150538,0.7683341733870968
63,0.6431031586021505,0.7912886424731184,0.7871723790322581,0.763734879032258,0.7644909274193549,0.7663390456989247,0.7632728494623655,0.7615087365591398,0.7593245967741936,0.7599546370967741
64,0.6580141129032256,0.7494119623655914,0.7436575940860214,0.7255124327956988,0.7243783602150538,0.7092573924731183,0.7241263440860215,0.7244623655913979,0.7255544354838709,0.725638440860215
65,0.7262684811827956,0.8131300403225807,0.8121639784946237,0.8073336693548385,0.8080897177419355,0.7897765456989247,0.8067876344086022,0.809601814516129,0.8053175403225807,0.8056115591397849
66,0.7686071908602151,0.7667590725806451,0.7664230510752689,0.7931367607526882,0.7896925403225806,0.7459677419354839,0.7902385752688172,0.789020497311828,0.7893565188172044,0.7899025537634409
67,0.715788810483871,0.7426705309139784,0.744182627688172,0.7597236223118279,0.7595976142473118,0.70301999327957,0.7591775873655914,0.7570774529569892,0.7562794018817204,0.7554813508064516
68,0.6853788642473119,0.7198630712365591,0.7240213373655914,0.7075142809139785,0.7093203965053764,0.7237693212365592,0.7083123319892473,0.7105804771505376,0.7070942540322581,0.7071782594086021
69,0.6866809475806451,0.6697958669354839,0.6765162970430108,0.6911752352150539,0.6938634072580645,0.6341775873655915,0.693359375,0.6997437836021506,0.6931913642473118,0.6936533938172044
