,site2,site3,site6,site8,site9,site10,site11,site12
42,0.951388888888889,0.7967069892473119,0.7564102564102565,0.812436906925096,0.7470381043868075,0.6847413037123649,0.9134751773049644,0.94
43,0.7777777777777777,0.7388272849462365,0.8576923076923076,0.8230365435089845,0.6583413384566122,0.6476176556562409,0.8014184397163121,0.98
44,0.8819444444444444,0.7659610215053764,0.8282051282051281,0.6334544720371492,0.5747678514249119,0.7519731072785736,0.6808510638297872,0.98
45,0.9305555555555556,0.7838541666666666,0.6576923076923077,0.6658590753078942,0.5936599423631124,0.7145571470330313,0.7148936170212766,0.38
46,0.8263888888888888,0.7795068884408602,0.7891025641025642,0.6159903089036948,0.7034902337495997,0.7592809120140309,0.8,0.98
47,0.4236111111111111,0.7289356518817205,0.5551282051282052,0.7727639814253987,0.6309638168427794,0.6396521484945923,0.7021276595744681,1.0
48,0.5972222222222223,0.731434811827957,0.8948717948717949,0.7585301837270342,0.845661223182837,0.6558023969599532,0.7716312056737589,0.98
49,0.625,0.7354250672043011,0.7782051282051282,0.6293155663234403,0.7252641690682037,0.7387459807073955,0.5829787234042553,0.4399999999999999
50,0.5347222222222222,0.7572454637096775,0.7487179487179487,0.7556026650514841,0.7316682676913224,0.6905144694533762,0.8666666666666667,0.4
51,0.6736111111111112,0.7278435819892473,0.7512820512820513,0.6749444780940844,0.739353186039065,0.6786758257819351,0.6567375886524822,0.96
52,0.5486111111111112,0.7763356854838709,0.7217948717948719,0.6564708257621643,0.8194044188280499,0.7777696579947384,0.8794326241134752,0.96
53,0.6319444444444444,0.7076822916666666,0.7346153846153847,0.6434484151019585,0.7877041306436119,0.7307804735457468,0.5460992907801419,0.98
54,0.6458333333333334,0.7445606518817205,0.8506410256410255,0.7526751463759338,0.5773294908741594,0.6882490499853844,0.926241134751773,0.98
55,0.4375,0.79286374327957,0.591025641025641,0.723198061780739,0.7211015049631764,0.7027915814089448,0.7602836879432625,0.6
56,0.4652777777777778,0.772366431451613,0.7820512820512822,0.7797294568948112,0.6902017291066282,0.7161648640748319,0.6524822695035462,0.38
57,0.6736111111111112,0.8117859543010753,0.6576923076923077,0.729557843731072,0.7409542106948447,0.665302543116048,0.7106382978723405,0.98
58,0.7638888888888888,0.7444346438172044,0.7487179487179487,0.721179083383808,0.7620877361511367,0.7364074831920491,0.3985815602836879,1.0
59,0.5972222222222222,0.794963877688172,0.7871794871794872,0.7869977791237633,0.6471341658661542,0.7117071031862029,0.8382978723404256,0.94
60,0.6458333333333333,0.8191154233870968,0.6384615384615384,0.814253987482334,0.6304835094460455,0.6643525285004385,0.6368794326241135,1.0
61,0.6875,0.6977696572580644,0.5243589743589743,0.7840702604482132,0.8182837015690042,0.6792604501607717,0.7560283687943263,0.12
62,0.3125,0.7381342405913979,0.7589743589743589,0.6998788612961842,0.6183157220621198,0.6962145571470331,0.7290780141843971,0.4599999999999999
63,0.7361111111111112,0.8011172715053764,0.632051282051282,0.6827175449222694,0.7934678194044188,0.7247149956153172,0.7546099290780142,0.98
64,0.2152777777777778,0.7549983198924731,0.7653846153846153,0.8322228952150212,0.6721101504963177,0.6137094416837183,0.7333333333333334,0.96
65,0.4375,0.7718413978494623,0.4711538461538462,0.7861901877649909,0.8232468780019212,0.7635925168079509,0.7858156028368795,1.0
66,0.6458333333333333,0.7518481182795699,0.8897435897435897,0.8044619422572179,0.803073967339097,0.7320228003507745,0.5021276595744681,0.04
67,0.6041666666666666,0.7716103830645161,0.4948717948717949,0.7115889359983847,0.7728146013448607,0.7534346682256651,0.7219858156028369,0.42
68,0.6111111111111112,0.7590515793010753,0.7628205128205128,0.6450635978195033,0.7162984309958373,0.7214995615317159,0.6595744680851064,0.2199999999999999
69,0.7708333333333333,0.6781964045698924,0.7076923076923077,0.7384413486775692,0.7829010566762727,0.8153317743349898,0.6780141843971631,0.92
70,0.5,0.771568380376344,0.6410256410256411,0.747829598223299,0.6791546589817482,0.6927068108740134,0.6085106382978723,0.3199999999999999
71,0.5972222222222223,0.7716943884408602,0.7756410256410257,0.6963456491015547,0.8413384566122317,0.7428383513592517,0.5971631205673759,0.96
72,0.7569444444444444,0.7400033602150538,0.841025641025641,0.8050676357762973,0.6189561319244316,0.7502192341420637,0.7460992907801419,1.0
73,0.4791666666666667,0.7701612903225806,0.6653846153846154,0.8072885120129214,0.7801793147614473,0.7105378544285298,0.8198581560283689,0.98
74,0.3611111111111111,0.6994497647849462,0.6987179487179488,0.7563093074904098,0.6974063400576369,0.7866851797719966,0.873758865248227,0.92
75,0.7916666666666667,0.8067036290322579,0.6865384615384615,0.6854431657581264,0.7287864233109189,0.7527769657994738,0.6581560283687944,1.0
76,0.4513888888888889,0.7622437836021506,0.85,0.6692913385826771,0.6192763368555876,0.7121455714703303,0.5645390070921986,1.0
77,0.4583333333333333,0.7922967069892474,0.8897435897435898,0.8325257419745609,0.717899455651617,0.6478368897983046,0.6539007092198582,0.98
78,0.9375,0.7472698252688172,0.7038461538461538,0.675247324853624,0.6429715017611272,0.7747003800058462,0.652482269503546,0.98
79,0.7152777777777778,0.7696572580645161,0.7564102564102564,0.7176458711891783,0.5597182196605828,0.7205495469161064,0.6836879432624114,0.88
80,0.5694444444444444,0.7046790994623656,0.7794871794871795,0.7422774076317383,0.6227985910983028,0.7535808243203743,0.526241134751773,0.96
81,0.3611111111111111,0.7657720094086021,0.7282051282051282,0.7108822935594589,0.6461735510726865,0.6688833674364221,0.5929078014184397,1.0
82,0.5486111111111112,0.7222782258064516,0.6846153846153847,0.7611548556430446,0.8277297470381044,0.702572347266881,0.649645390070922,1.0
