,site8_(1-4/5-3),site8_(1-4),site8_(custom/0),site8_(1-4/5-4),site8_(custom/5-4),site8_(custom1/5-4),site8_(10/custom/5-4),site8_personal(custom/5-4),site8_personal(1-4/5-4),site8_personal(1-4/custom)
42,0.7151221481930143,0.7445992327882093,0.7439935392691298,0.7270341207349081,0.7330910559257016,0.7764990914597213,0.7324853624066223,0.7351100343226327,0.7278417120936806,0.728245507773067
43,0.7600444175247325,0.7909347869977792,0.7949727437916415,0.7687260246315365,0.7721582879063194,0.7725620835857057,0.7699374116696951,0.7717544922269332,0.7729658792650919,0.7729658792650917
44,0.6419341813042599,0.5783363618009288,0.5795477488390874,0.6326468806783767,0.6336563698768424,0.480819705229154,0.6306279022814456,0.619119725418938,0.6166969513426207,0.6177064405410863
45,0.600847970926711,0.6335554209569958,0.6361800928730063,0.6016555622854836,0.5962043206137695,0.6442560064607309,0.6050878255602665,0.614577024025843,0.6212396527357157,0.6218453462547952
46,0.5933777508580658,0.557036139713305,0.5554209569957602,0.5770240258429236,0.5764183323238441,0.5069654754694125,0.569351907934585,0.5739955582475268,0.5812638804764789,0.5784373107207754
47,0.6833232384413488,0.7505552190591561,0.7501514233797698,0.7402584292348071,0.7325863113264688,0.6859479103573591,0.7319806178073895,0.7170401776700989,0.7228952150211992,0.7222895215021199
48,0.7135069654754695,0.7183525136281042,0.7124974762770039,0.7296587926509187,0.7270341207349081,0.667272360185746,0.7258227336967495,0.726832222895215,0.7254189380173633,0.7254189380173631
49,0.6262870987280436,0.6791843327276399,0.6789824348879467,0.6876640419947507,0.6878659398344438,0.5966081162931556,0.6890773268726025,0.6925095901473854,0.6910963052695337,0.6872602463153645
50,0.7109832424793054,0.678679588128407,0.6736321421360791,0.717040177670099,0.7204724409448819,0.6229557843731073,0.7182515647082577,0.7239047042196649,0.718857258227337,0.7196648495861095
51,0.6139713305067636,0.6113466585907531,0.6141732283464567,0.6299212598425197,0.6317383403997576,0.5968100141328488,0.6359781950333132,0.6297193620028265,0.630325055521906,0.630325055521906
52,0.5448213204118716,0.6508176862507571,0.6504138905713709,0.6112457096709065,0.610236220472441,0.628003230365435,0.6098324247930548,0.6082172420755098,0.6098324247930548,0.6092267312739753
53,0.5063597819503332,0.6147789218655361,0.6176054916212397,0.5461336563698769,0.5437108822935595,0.595396729254997,0.5461336563698769,0.5465374520492631,0.5406824146981628,0.5396729254996971
54,0.7359176256814052,0.8148596810014134,0.816071068039572,0.8007268322228952,0.7962850797496467,0.8304058146577832,0.7979002624671917,0.7904300423985463,0.793054714314557,0.7924490207954775
55,0.6830203916818091,0.6785786392085605,0.6743387845750051,0.6646476882697355,0.6700989299414497,0.6359781950333131,0.6713103169796083,0.6696951342620634,0.6666666666666666,0.6658590753078942
56,0.5949929335756108,0.7017968907732688,0.7028063799717343,0.7161316373914799,0.7159297395517868,0.6838279830405816,0.7094690086816071,0.714516454673935,0.7227942661013527,0.7225923682616596
57,0.703109226731274,0.7376337573187967,0.7356147789218656,0.725721784776903,0.7245103977387443,0.6718150615788412,0.7277407631738341,0.7271350696547547,0.7273369674944478,0.727740763173834
58,0.758328285887341,0.7823541288108218,0.7791237633757317,0.784575005047446,0.7809408439329698,0.7789218655360388,0.7785180698566525,0.7857863920856047,0.7890167575206947,0.7890167575206947
59,0.7399555824752675,0.8320209973753281,0.837068443367656,0.7702402584292348,0.765192812436907,0.8207147183525136,0.7645871189178276,0.7633757318796688,0.7688269735513831,0.7684231778719967
60,0.7993135473450435,0.7155259438724005,0.7189582071471836,0.7474258025439128,0.7532808398950132,0.6525338178881486,0.7508580658186957,0.7573187966888755,0.7524732485362406,0.7530789420553201
61,0.7620633959216637,0.8008277811427418,0.7998182919442762,0.8010296789824349,0.7994144962648899,0.7891177064405411,0.802846759539673,0.797799313547345,0.8008277811427418,0.8010296789824349
62,0.7299616394104583,0.6968503937007874,0.6936200282656976,0.7344033918837068,0.7374318594791036,0.6748435291742378,0.7358166767615586,0.7230971128608924,0.724106602059358,0.7178477690288715
63,0.6477892186553603,0.8173834039975773,0.8074904098526146,0.7602463153644257,0.7564102564102564,0.7856854431657582,0.7584292348071876,0.7545931758530183,0.7515647082576217,0.7525741974560873
64,0.7938623056733293,0.8883504946497073,0.8822935594589139,0.8491823137492428,0.843932969917222,0.8465576418332323,0.8439329699172219,0.83020391681809,0.8344437714516455,0.8350494649707247
65,0.7730668281849384,0.7738744195437108,0.7704421562689279,0.8057742782152231,0.8033515041389058,0.7181506157884111,0.800121138703816,0.8005249343832022,0.8065818695739955,0.80557238037553
66,0.7719563900666263,0.8091055925701596,0.8060771249747628,0.8087017968907733,0.8097112860892389,0.7594387240056533,0.8141530385624874,0.8056733292953766,0.8080961033716939,0.8084998990510801
67,0.5058550373511004,0.6275994346860488,0.6150817686250758,0.6166969513426207,0.6072077528770442,0.6380981223500909,0.6059963658388855,0.613668483747224,0.6203311124570966,0.620936805976176
68,0.5822733696749445,0.6394104583080961,0.6357762971936199,0.632344033918837,0.621845346254795,0.6281041792852817,0.6258833030486574,0.621441550575409,0.6289117706440541,0.6281041792852816
69,0.7511609125782354,0.8093074904098526,0.8078942055320008,0.7826569755703613,0.7763981425398748,0.8393902685241269,0.7832626690894408,0.7822531798909752,0.7873006258833031,0.7873006258833032
70,0.6961437512618616,0.7555017161316374,0.7425802543912781,0.749444780940844,0.7429840500706643,0.7108822935594589,0.7399555824752676,0.7282455077730668,0.7351100343226328,0.735513830002019
71,0.5875227135069655,0.7312739753684636,0.7452049263072885,0.7052291540480516,0.7122955784373107,0.6543508984453866,0.7116898849182314,0.6993741166969514,0.6910963052695336,0.6917019987886129
72,0.6780738946093278,0.7380375529981829,0.7331920048455481,0.7358166767615586,0.7311730264486169,0.6613163739147991,0.7342014940440138,0.7063395921663638,0.7152230971128609,0.7168382798304058
73,0.7196648495861094,0.762870987280436,0.7564102564102564,0.7671108419139915,0.7632747829598223,0.7410660205935796,0.7596406218453462,0.7424793054714314,0.7447001817080556,0.7449020795477488
74,0.6753482737734706,0.7506561679790027,0.7397536846355744,0.7363214213607914,0.7264284272158289,0.6739349888956189,0.7240056531395114,0.7223904704219665,0.7324853624066223,0.7316777710478498
75,0.572582273369675,0.6995760145366444,0.6908944074298404,0.6557641833232385,0.6464768826973551,0.6977589339794064,0.6456692913385826,0.637391479911165,0.6470825762164345,0.6474863718958207
