,site3
42,0.8030493951612903
43,0.7134996639784946
44,0.7924857190860215
45,0.7551453293010754
46,0.8033644153225806
47,0.7179309475806451
48,0.7211651545698925
49,0.7457157258064516
50,0.7932207661290323
51,0.7640919018817205
52,0.7903015793010753
53,0.7300067204301075
54,0.815503192204301
55,0.7525831653225807
56,0.7904275873655915
57,0.7284946236559139
58,0.7428595430107526
59,0.7335559475806451
60,0.6941994287634409
61,0.7384912634408602
62,0.7525201612903225
63,0.731434811827957
64,0.7819850470430108
65,0.7838541666666667
66,0.7371891801075268
67,0.7399193548387096
68,0.7288306451612904
69,0.7482568884408602
70,0.734396001344086
71,0.7142767137096774
72,0.6841817876344086
73,0.7116515456989247
74,0.7843792002688171
75,0.7189810147849462
76,0.7761256720430109
77,0.751008064516129
78,0.776398689516129
79,0.7588625672043011
80,0.7806409610215054
81,0.7259324596774194
82,0.659274193548387
83,0.7645749327956989
84,0.8220136088709677
85,0.7629788306451613
86,0.7483408938172043
87,0.7733954973118279
88,0.8083417338709676
89,0.7845892137096775
90,0.7727444556451614
91,0.7532132056451613
92,0.7326738911290323
93,0.7478368615591399
94,0.7716103830645161
95,0.7151377688172043
96,0.8521505376344086
97,0.6911122311827957
98,0.6794984879032259
99,0.7614247311827957
100,0.8092867943548387
101,0.7817330309139784
102,0.7690062163978494
