,site6
42,0.6128205128205129
43,0.708974358974359
44,0.6269230769230769
45,0.873076923076923
46,0.7435897435897436
47,0.6038461538461538
48,0.6807692307692308
49,0.6371794871794871
50,0.7782051282051282
51,0.832051282051282
52,0.6961538461538462
53,0.6974358974358974
54,0.6679487179487179
55,0.7192307692307692
56,0.75
57,0.5846153846153846
58,0.6897435897435897
59,0.5974358974358975
60,0.7038461538461539
61,0.9076923076923076
62,0.7666666666666667
63,0.8294871794871794
64,0.8589743589743589
65,0.7371794871794872
66,0.7935897435897437
67,0.832051282051282
68,0.726923076923077
69,0.7641025641025642
70,0.6641025641025642
71,0.7211538461538461
72,0.6653846153846155
73,0.7615384615384615
74,0.717948717948718
75,0.7730769230769231
76,0.9115384615384616
77,0.6256410256410256
78,0.8012820512820513
79,0.8096153846153846
80,0.7871794871794872
81,0.7243589743589743
82,0.75
83,0.6852564102564103
84,0.6737179487179488
85,0.7807692307692308
86,0.6782051282051282
87,0.6525641025641026
88,0.7737179487179486
89,0.7833333333333333
90,0.8064102564102564
91,0.6025641025641026
92,0.7025641025641025
93,0.7948717948717948
94,0.7589743589743589
95,0.7294871794871796
96,0.8525641025641025
97,0.8307692307692308
98,0.7576923076923077
99,0.7730769230769231
100,0.9044871794871796
101,0.573076923076923
102,0.7487179487179487
