,site8
42,0.8001211387038158
43,0.8048657379366041
44,0.6197254189380175
45,0.6277003836058954
46,0.6852412679184332
47,0.7632747829598223
48,0.751261861498082
49,0.665455279628508
50,0.7703412073490813
51,0.6771653543307087
52,0.6869573995558248
53,0.66040783363618
54,0.786392085604684
55,0.7316777710478497
56,0.7381385019180295
57,0.7162325863113265
58,0.7710478497880073
59,0.7827579244902079
60,0.761760549162124
61,0.7984050070664245
62,0.7160306884716333
63,0.7400565313951141
64,0.8520088835049464
65,0.7932566121542499
66,0.7937613567534827
67,0.7037149202503533
68,0.6499091459721381
69,0.7564102564102564
70,0.7413688673531192
71,0.7276398142539875
72,0.7945689481122552
73,0.8139511407227943
74,0.7450030284675955
75,0.7314758732081568
76,0.7260246315364425
77,0.7963860286694932
78,0.6536442560064608
79,0.7317787199676963
80,0.7780133252574197
81,0.6884716333535231
82,0.7300625883303049
83,0.7615586513224308
84,0.8385826771653543
85,0.7511609125782355
86,0.7167373309105592
87,0.7044215626892792
88,0.6894811225519888
89,0.7012921461740359
90,0.8228346456692914
91,0.6569755703613971
92,0.6693922875025238
93,0.8067837674136887
94,0.6475873208156674
95,0.7300625883303049
96,0.6376943266707047
97,0.7100747022006865
98,0.5846961437512619
99,0.779123763375732
100,0.7545931758530184
101,0.7189582071471835
102,0.5950938824954574
