,site2,site3,site6,site8,site9,site10,site11,site12
42,1.0,0.8002772177419354,0.7910256410256411,0.7912376337573188,0.7576048671149535,0.7578193510669395,0.9063829787234042,0.96
43,0.8611111111111112,0.7415154569892474,0.7692307692307694,0.8183928931960428,0.7207813000320205,0.6803566208710903,0.876595744680851,0.92
44,0.875,0.7786878360215053,0.8012820512820513,0.6233595800524935,0.6634646173551073,0.7661502484653611,0.7588652482269505,0.98
45,0.9236111111111112,0.7681451612903226,0.7756410256410257,0.6527357157278417,0.627921869996798,0.7765273311897106,0.6609929078014184,0.36
46,0.7847222222222221,0.8065146169354839,0.7967948717948719,0.6488996567736726,0.7351905219340379,0.7676118094124526,0.8113475177304964,0.94
47,0.4791666666666666,0.7593035954301075,0.608974358974359,0.7400565313951141,0.7062119756644252,0.6767757965507162,0.7134751773049646,0.98
48,0.7708333333333333,0.7591985887096775,0.9,0.7221885725822733,0.8216458533461415,0.655510084770535,0.8397163120567376,1.0
49,0.7291666666666667,0.7614667338709677,0.6846153846153846,0.6979608318190996,0.760486711495357,0.7571616486407484,0.6127659574468085,0.24
50,0.6319444444444444,0.729397681451613,0.673076923076923,0.7806379971734302,0.8110790906179954,0.7327535808243204,0.8723404255319149,0.4599999999999999
51,0.7083333333333333,0.7707283266129031,0.7974358974358975,0.6458711891782758,0.8479026577009285,0.6734142063724058,0.7191489361702127,0.94
52,0.4375,0.767725134408602,0.6871794871794872,0.683928931960428,0.8440601985270572,0.793992984507454,0.8964539007092198,0.92
53,0.6180555555555556,0.7252394153225807,0.7141025641025641,0.6428427215828791,0.7816202369516491,0.7715580239695996,0.6921985815602837,0.9
54,0.4375,0.7359921034946237,0.8275641025641026,0.7962850797496467,0.6903618315722062,0.6575562700964631,0.9134751773049646,0.94
55,0.2638888888888889,0.8091607862903226,0.6115384615384616,0.6908944074298405,0.8187640089657381,0.7143379128909676,0.7304964539007093,0.4
56,0.7291666666666667,0.7526671706989247,0.6692307692307693,0.6842317787199677,0.7260646813960935,0.7294650686933646,0.5829787234042554,0.2199999999999999
57,0.3958333333333333,0.8117229502688172,0.6794871794871795,0.7235009085402786,0.7614473262888248,0.7100263080970477,0.7134751773049646,0.98
58,0.6944444444444444,0.7442666330645161,0.6205128205128205,0.721582879063194,0.8434197886647454,0.7190149079216603,0.5460992907801419,0.92
59,0.6875,0.8249537970430109,0.7987179487179488,0.7536846355743994,0.7403138008325328,0.7713387898275357,0.8609929078014185,0.92
60,0.5486111111111112,0.831884240591398,0.6935897435897436,0.7720573389864729,0.6689081011847582,0.7869774919614149,0.6056737588652483,1.0
61,0.7083333333333333,0.7360761088709676,0.6653846153846154,0.7297597415707652,0.8051552993916106,0.7296843028354283,0.8453900709219859,0.42
62,0.4375,0.7863953293010753,0.7076923076923077,0.7184534625479508,0.6250400256163945,0.7485384390529085,0.8397163120567376,0.24
63,0.5069444444444444,0.7836861559139784,0.5948717948717949,0.7650918635170604,0.7848222862632083,0.7201841566793336,0.7205673758865249,0.98
64,0.2430555555555555,0.7429015456989246,0.7833333333333334,0.8627094690086817,0.7531219980787704,0.6144402221572639,0.6709219858156028,0.96
65,0.5347222222222222,0.7889784946236559,0.4608974358974359,0.7732687260246316,0.8581492154979187,0.8394475299619995,0.8439716312056738,1.0
66,0.7083333333333334,0.7613827284946236,0.8435897435897436,0.7832626690894406,0.8261287223823246,0.8010084770534932,0.5815602836879432,0.3
67,0.423611111111111,0.771526377688172,0.573076923076923,0.6990712699374116,0.7945885366634646,0.7624963460976323,0.7191489361702128,0.38
68,0.6736111111111112,0.7584635416666666,0.6692307692307693,0.6616192206743389,0.6801152737752161,0.790046769950307,0.6950354609929078,0.18
69,0.8402777777777777,0.6372437836021505,0.7564102564102564,0.7656975570361397,0.8405379442843419,0.8213241742180649,0.7971631205673758,0.94
70,0.5833333333333334,0.8005922379032258,0.7076923076923076,0.7326872602463154,0.6644252321485751,0.7517538731365099,0.7574468085106383,0.28
71,0.6805555555555556,0.7926117271505376,0.7564102564102564,0.7458106198263679,0.8788024335574768,0.7649079216603332,0.6354609929078014,0.94
72,0.5208333333333334,0.7512600806451614,0.7653846153846154,0.7537855844942458,0.686199167467179,0.7667348728441976,0.7886524822695036,0.96
73,0.7083333333333334,0.7589885752688171,0.7000000000000001,0.8068847163335352,0.7311879602945885,0.7994007600116925,0.8212765957446809,0.98
74,0.4166666666666666,0.710958501344086,0.7282051282051283,0.7456087219866748,0.7076528978546269,0.7945776088862906,0.8624113475177305,0.92
75,0.5069444444444444,0.8407258064516129,0.6833333333333333,0.7399555824752676,0.680755683637528,0.7453230049693071,0.6567375886524822,1.0
