,site3
42,0.800823252688172
43,0.7493699596774194
44,0.7844002016129032
45,0.7727234543010751
46,0.7819850470430108
47,0.7515751008064515
48,0.7338709677419354
49,0.7452536962365591
50,0.733471942204301
51,0.7671580981182796
52,0.767515120967742
53,0.7207451276881719
54,0.7501050067204302
55,0.8103368615591398
56,0.7622437836021505
57,0.8072496639784945
58,0.7462407594086021
59,0.8221816196236558
60,0.837008568548387
61,0.7331359206989247
62,0.7563214045698925
63,0.8026713709677419
64,0.7729334677419355
65,0.7826360887096775
66,0.7570984543010751
67,0.7628738239247312
68,0.7394363239247312
69,0.6652175739247312
70,0.7911416330645161
71,0.7756426411290323
72,0.7618447580645161
73,0.7776797715053764
74,0.7164608534946237
75,0.825142809139785
76,0.6870589717741935
77,0.8048555107526882
78,0.7603326612903225
79,0.7581485215053764
80,0.7435315860215054
81,0.7790028561827957
82,0.7263944892473119
83,0.7255544354838709
84,0.7639238911290323
85,0.7085433467741935
86,0.8052755376344086
87,0.7475428427419355
88,0.7585475470430108
89,0.7843371975806451
90,0.7635878696236559
91,0.754893313172043
92,0.7888524865591398
93,0.8259408602150538
94,0.7766927083333334
95,0.8295530913978494
96,0.7473748319892473
97,0.7852192540322581
98,0.7676831317204301
99,0.7727444556451614
100,0.7048681115591398
101,0.801810315860215
102,0.7869203629032258
