,site9
42,0.7630483509446044
43,0.6743515850144092
44,0.6144732628882484
45,0.5805315401857188
46,0.7278258085174512
47,0.665225744476465
48,0.8453410182516811
49,0.7054114633365353
50,0.7963496637848223
51,0.813640730067243
52,0.8021133525456292
53,0.7886647454370798
54,0.6237592058917708
55,0.7704130643611912
56,0.6751520973422991
57,0.733909702209414
58,0.7521613832853025
59,0.7438360550752481
60,0.6282420749279539
61,0.8387768171629842
62,0.5965417867435159
63,0.7909061799551713
64,0.6740313800832533
65,0.8626320845341018
66,0.7880243355747678
67,0.7801793147614473
68,0.7236631444124239
69,0.8248479026577008
70,0.653858469420429
71,0.8374959974383606
72,0.59462055715658
73,0.7504002561639449
74,0.6560999039385207
75,0.7460774895933397
76,0.6074287544028178
77,0.6775536343259686
78,0.642971501761127
79,0.5587576048671149
80,0.5750880563560679
81,0.6154338776817163
82,0.8322126160742875
83,0.7590457893051553
84,0.7492795389048992
85,0.7700928594300352
86,0.7989113032340698
87,0.7412744156260006
88,0.7768171629843099
89,0.8293307716938841
90,0.6772334293948127
91,0.8938520653218059
92,0.627601665065642
93,0.7278258085174512
94,0.7909061799551713
95,0.6260006404098623
96,0.6320845341018252
97,0.745116874799872
98,0.765609990393852
99,0.7593659942363111
100,0.6721101504963177
101,0.824527697726545
102,0.8226064681396094
