,site11
42,0.9063829787234042
43,0.8539007092198583
44,0.8
45,0.6553191489361703
46,0.826950354609929
47,0.7148936170212766
48,0.8354609929078015
49,0.577304964539007
50,0.8553191489361702
51,0.7120567375886525
52,0.8921985815602838
53,0.6624113475177306
54,0.9361702127659576
55,0.7531914893617021
56,0.6269503546099291
57,0.6907801418439716
58,0.6113475177304964
59,0.875177304964539
60,0.5106382978723404
61,0.8425531914893618
62,0.8368794326241134
63,0.7914893617021276
64,0.7546099290780142
65,0.8099290780141843
66,0.5716312056737589
67,0.7319148936170213
68,0.7617021276595745
69,0.7843971631205674
70,0.750354609929078
71,0.6737588652482269
72,0.748936170212766
73,0.8312056737588652
74,0.8950354609929079
75,0.6425531914893617
76,0.5191489361702128
77,0.6
78,0.6964539007092199
79,0.699290780141844
80,0.5404255319148936
81,0.7078014184397163
82,0.6964539007092199
83,0.702127659574468
84,0.8652482269503545
85,0.7163120567375887
86,0.8666666666666667
87,0.5900709219858156
88,0.6652482269503547
89,0.6141843971631206
90,0.7588652482269503
91,0.6439716312056738
92,0.8609929078014185
93,0.6340425531914894
94,0.7163120567375887
95,0.8425531914893617
96,0.6652482269503547
97,0.6737588652482269
98,0.5602836879432624
99,0.926241134751773
100,0.7432624113475178
101,0.4822695035460993
102,0.8226950354609929
