,site10
42,0.7008184741303712
43,0.6631102016954107
44,0.7148494592224496
45,0.76805027769658
46,0.7600116924875768
47,0.6254750073078047
48,0.6547793042969893
49,0.7228149663840983
50,0.7019146448406899
51,0.6516369482607426
52,0.75
53,0.7320958783981292
54,0.6908798596901491
55,0.6975299619994154
56,0.7011107863197895
57,0.6940952937737503
58,0.7559923998830751
59,0.7143379128909675
60,0.7453230049693073
61,0.649152294650687
62,0.7274919614147911
63,0.6976761180941244
64,0.5986553639286759
65,0.7859543992984507
66,0.6815989476761181
67,0.7660040923706519
68,0.7483922829581995
69,0.8571324174218065
70,0.7263227126571179
71,0.7586232095878399
72,0.7496346097632272
73,0.7592078339666765
74,0.8112394036831335
75,0.752046185325928
76,0.7609617071031862
77,0.7043992984507454
78,0.7739695995323006
79,0.7252265419467991
80,0.7506577024261912
81,0.6663987138263666
82,0.7379421221864951
83,0.7909967845659164
84,0.6888336743642209
85,0.7195995323004969
86,0.6707103186202864
87,0.7321689564454837
88,0.7808389359836305
89,0.7946506869336452
90,0.7787196726103478
91,0.6059631686641332
92,0.7255188541362175
93,0.6796989184448992
94,0.7493422975738088
95,0.6792604501607716
96,0.7700233849751534
97,0.7183572054954691
98,0.7997661502484654
99,0.6810874013446361
100,0.7390382928968138
101,0.7547500730780473
102,0.7295381467407192
