,site2,site3,site6,site8
42,0.7916666666666666,0.7639448924731183,0.6820512820512821,0.7425802543912781
43,0.5069444444444444,0.7588835685483871,0.7019230769230769,0.7637795275590551
44,0.4930555555555556,0.7704133064516128,0.7064102564102565,0.7621643448415102
45,0.6458333333333333,0.8073546706989247,0.7205128205128206,0.8330304865737936
46,0.8819444444444444,0.7212281586021505,0.5333333333333333,0.8009287300625884
47,0.6944444444444444,0.7282426075268816,0.758974358974359,0.7032101756511205
48,0.8472222222222222,0.8441490255376344,0.7410256410256411,0.691701998788613
49,0.9027777777777776,0.7557333669354839,0.8012820512820513,0.847365233192005
50,0.8125,0.759744623655914,0.7269230769230769,0.7720573389864729
51,0.5902777777777778,0.670845934139785,0.764102564102564,0.7036139713305068
52,0.5694444444444444,0.776419690860215,0.8551282051282052,0.6200282656975571
53,0.5069444444444444,0.8074806787634409,0.8012820512820513,0.7173430244296386
54,0.5208333333333333,0.7844422043010753,0.8192307692307692,0.6705027256208358
55,0.5208333333333333,0.8484332997311828,0.8294871794871795,0.6106400161518272
56,0.7986111111111112,0.73046875,0.7846153846153846,0.7359176256814052
57,0.5625,0.7367901545698925,0.7974358974358975,0.749444780940844
58,0.5694444444444444,0.6871639784946236,0.7397435897435898,0.6066020593579649
59,0.6111111111111112,0.7092363911290324,0.833974358974359,0.6801938219261054
60,0.5555555555555556,0.7792548723118279,0.7230769230769232,0.650413890571371
61,0.6736111111111112,0.7176579301075269,0.8435897435897435,0.5976176054916214
62,0.6597222222222222,0.791918682795699,0.7615384615384616,0.7261255804562892
63,0.4930555555555556,0.7579805107526882,0.8384615384615385,0.6577831617201697
64,0.4652777777777778,0.7706653225806451,0.726923076923077,0.7362204724409449
65,0.6180555555555556,0.7585265456989246,0.7410256410256411,0.746719160104987
66,0.6388888888888888,0.7831821236559139,0.7891025641025641,0.8469614375126187
67,0.6736111111111112,0.6629284274193549,0.6730769230769231,0.6742378356551585
68,0.4930555555555556,0.7997101814516129,0.6974358974358975,0.6444579043004239
69,0.4930555555555556,0.7866053427419355,0.7666666666666667,0.65748031496063
70,0.8402777777777778,0.6996807795698924,0.5641025641025641,0.6882697355138301
71,0.9305555555555556,0.7390372983870969,0.666025641025641,0.6822128003230366
72,0.5763888888888888,0.816490255376344,0.7128205128205128,0.4482132041187159
73,0.9305555555555556,0.7512810819892474,0.5448717948717948,0.65132243084999
74,0.5972222222222223,0.7530871975806452,0.6294871794871795,0.6746416313345448
75,0.4722222222222222,0.7213331653225807,0.7974358974358975,0.8337371290127196
76,0.2222222222222222,0.7700982862903226,0.6064102564102565,0.8349485160508783
77,0.6388888888888888,0.765603998655914,0.7166666666666668,0.7799313547345044
78,0.8125,0.7950898857526881,0.7256410256410257,0.6027660004037958
79,0.5416666666666667,0.7926957325268817,0.8871794871794872,0.7370280637997174
80,0.4513888888888889,0.7215221774193549,0.6782051282051282,0.7967898243488795
81,0.5416666666666666,0.7619077620967741,0.773076923076923,0.7052291540480518
82,0.6111111111111112,0.8205225134408601,0.7628205128205128,0.5869170199878863
83,0.5069444444444444,0.719737063172043,0.5448717948717949,0.6311326468806783
84,0.3402777777777778,0.6978326612903226,0.7852564102564104,0.7857863920856046
85,0.9027777777777778,0.7148647513440859,0.805128205128205,0.8273773470623864
86,0.4444444444444444,0.7590305779569891,0.7141025641025641,0.7954774883908742
87,0.8333333333333333,0.8101478494623656,0.7705128205128207,0.6206339592166364
88,0.4305555555555555,0.7035870295698925,0.691025641025641,0.8077932566121543
89,0.9166666666666666,0.770518313172043,0.8551282051282052,0.6767615586513224
90,0.7083333333333334,0.7039230510752688,0.8647435897435898,0.7095699576014536
91,0.5069444444444444,0.7503360215053763,0.6692307692307693,0.6709065213002221
92,0.625,0.7611097110215054,0.6794871794871795,0.7721582879063194
93,0.4513888888888889,0.8273899529569892,0.6602564102564104,0.7382394508378759
94,0.625,0.7628108198924731,0.8512820512820514,0.7589339794064205
95,0.5833333333333333,0.7663180443548387,0.5076923076923077,0.7116898849182315
96,0.3472222222222222,0.7855762768817205,0.8987179487179487,0.6610135271552595
97,0.2013888888888889,0.791057627688172,0.8371794871794872,0.7718554411467797
98,0.6944444444444444,0.814432123655914,0.8474358974358974,0.6675752069452857
99,0.6041666666666667,0.7193170362903225,0.6358974358974359,0.7260246315364425
100,0.8402777777777778,0.7670110887096774,0.7730769230769231,0.6488996567736726
101,0.5416666666666667,0.7335559475806451,0.7064102564102565,0.7084595194831416
102,0.4236111111111111,0.7580015120967742,0.8551282051282051,0.7922471229557844
