,site2,site3,site6,site8
42,0.638036809815951,0.097,0.6129568106312292,0.7341903073286052
43,0.3458588957055215,,0.7472062820900031,0.6671468676122931
44,0.5567484662576687,,0.678042887345213,0.7994606973995271
45,0.7875766871165645,,0.6561461794019934,0.7440898345153664
46,0.821319018404908,,0.627906976744186,0.7697621158392436
47,0.8865030674846626,,0.6717003926306251,0.666297281323877
48,0.6641104294478528,,0.847931138628813,0.7231826241134751
49,0.8519938650306749,,0.7157958320749018,0.6879432624113475
50,0.625,,0.7346723044397464,0.6859116430260047
51,0.5705521472392638,,0.7073391724554515,0.616651891252955
52,0.6901840490797546,,0.7928118393234672,0.7247709810874704
53,0.5368098159509203,,0.8124433705829055,0.6341238179669031
54,0.6127300613496932,,0.6686801570522501,0.5950797872340425
55,0.5989263803680982,,0.7313500453035336,0.6617538416075651
56,0.7024539877300614,,0.5798852310480217,0.6064199172576832
57,0.76840490797546,,0.7434309876170341,0.6225620567375887
58,0.7308282208588958,,0.7715191784959227,0.7466755319148936
59,0.7131901840490797,,0.7623074599818785,0.6945921985815603
60,0.6380368098159509,,0.6087284808215041,0.7372931442080378
61,0.8826687116564418,,0.7387496224705528,0.7262854609929078
62,0.5559815950920246,,0.7148897614013893,0.6729092789598108
63,0.9125766871165644,,0.7237994563575959,0.7589391252955083
64,0.6280674846625767,,0.7866203563877983,0.6421025413711584
65,0.7001533742331288,,0.8276955602536998,0.7155732860520094
66,0.8512269938650308,,0.7642706131078225,0.7809544917257684
67,0.7822085889570553,,0.7097553609181517,0.7518838652482269
68,0.888036809815951,,0.7765025672002416,0.6493424940898345
69,0.6794478527607363,,0.6999395952884325,0.7344488770685579
70,0.8550613496932515,,0.6609785563273936,0.7409869976359338
71,0.7254601226993865,,0.8086680761099366,0.6881279550827424
72,0.5866564417177914,,0.7909996979764421,0.6325354609929078
73,0.700920245398773,,0.6775898520084567,0.6776743498817968
74,0.5322085889570551,,0.7659317426759287,0.6842494089834515
75,0.8941717791411042,,0.6943521594684385,0.7425753546099291
76,0.9256134969325154,,0.7524916943521595,0.6998374704491725
77,0.6748466257668712,,0.6975234068257324,0.6585032505910166
78,0.8151840490797546,,0.6115977046209604,0.5709958628841607
79,0.357361963190184,,0.6886137118695258,0.7597887115839244
80,0.536042944785276,,0.6745696164300816,0.7434988179669031
81,0.7990797546012269,,0.707037148897614,0.7091090425531915
82,0.4769938650306748,,0.7728782845061914,0.7440159574468085
83,0.7062883435582823,,0.6488976140138931,0.7771867612293145
84,0.7423312883435583,,0.7168529145273331,0.5313608156028369
85,0.745398773006135,,0.779371790999698,0.8125369385342789
86,0.5651840490797546,,0.661280579885231,0.6336066784869976
87,0.6602760736196319,,0.6140138930836605,0.7581264775413711
88,0.924079754601227,,0.8189368770764119,0.6880910165484633
89,0.8182515337423313,,0.7588341890667472,0.8021941489361702
90,0.8911042944785276,,0.6013289036544851,0.6888667257683215
91,0.7315950920245398,,0.7938689217758986,0.6626034278959811
92,0.5460122699386503,,0.6630927212322562,0.6696956264775413
93,0.9294478527607362,,0.6967683479311386,0.567929964539007
94,0.7707055214723926,,0.6541830262760495,0.7256575059101655
95,0.7822085889570551,,0.6741165810933253,0.696660756501182
96,0.6625766871165644,,0.8648444578677137,0.6513741134751774
97,0.7507668711656441,,0.6464814255511929,0.7634825650118203
98,0.6426380368098159,,0.6652068861371188,0.7735667848699764
