,site2
42,0.9652777777777778
43,0.7986111111111112
44,0.8402777777777777
45,0.923611111111111
46,0.8402777777777777
47,0.4861111111111111
48,0.5347222222222222
49,0.625
50,0.5486111111111112
51,0.7361111111111112
52,0.5694444444444444
53,0.6736111111111112
54,0.6041666666666666
55,0.4652777777777778
56,0.4583333333333333
57,0.6388888888888888
58,0.7777777777777777
59,0.6944444444444444
60,0.5694444444444444
61,0.6597222222222221
62,0.2361111111111111
63,0.6666666666666667
64,0.2361111111111111
65,0.5555555555555556
66,0.6944444444444444
67,0.5902777777777777
68,0.6111111111111112
69,0.7916666666666666
70,0.4930555555555555
71,0.5902777777777778
72,0.6111111111111112
73,0.4791666666666667
74,0.3472222222222222
75,0.7569444444444444
76,0.375
77,0.4305555555555555
78,0.9722222222222222
79,0.7083333333333334
80,0.7361111111111112
81,0.3958333333333333
82,0.6041666666666666
83,0.8333333333333334
84,0.6805555555555556
85,0.9097222222222222
86,0.8333333333333334
87,0.7916666666666667
88,0.75
89,0.4722222222222222
90,0.4027777777777778
91,0.5902777777777778
92,0.9375
93,0.7916666666666666
94,0.5208333333333333
95,0.7847222222222222
96,0.7916666666666666
97,0.6458333333333334
98,0.9583333333333331
99,0.7361111111111112
100,0.5416666666666667
101,0.3819444444444444
102,0.763888888888889
