,site8
42,0.8086008479709267
43,0.8183928931960428
44,0.6284070260448213
45,0.607712497476277
46,0.6529376135675348
47,0.7671108419139916
48,0.7748839087421765
49,0.6513224308499899
50,0.7620633959216636
51,0.6694932364223702
52,0.6847365233192004
53,0.6369876842317788
54,0.7498485766202302
55,0.7225923682616596
56,0.7680193821926106
57,0.7275388653341409
58,0.732081566727236
59,0.7865939834443771
60,0.8063799717343025
61,0.7725620835857057
62,0.7216838279830406
63,0.7275388653341409
64,0.8378760347264284
65,0.8049666868564507
66,0.8089036947304664
67,0.7004845548152635
68,0.6527357157278417
69,0.7182515647082577
70,0.7655966081162932
71,0.702402584292348
72,0.7977993135473451
73,0.813143549364022
74,0.744195437108823
75,0.6872602463153644
76,0.6860488592772058
77,0.8508984453866343
78,0.6635372501514235
79,0.7125984251968503
80,0.7693317181506159
81,0.7217847769028871
82,0.7536846355743994
83,0.7922471229557844
84,0.8232384413486776
85,0.7580254391278013
86,0.716333535231173
87,0.6807995154451847
88,0.6927114879870785
89,0.6683827983040582
90,0.8252574197456087
91,0.7058348475671311
92,0.675247324853624
93,0.7506561679790026
94,0.645366444579043
95,0.7248132444982839
96,0.6532404603270745
97,0.6908944074298404
98,0.5962043206137694
99,0.7815465374520492
100,0.7519685039370079
101,0.7244094488188977
102,0.5625883303048657
