,site9
42,0.7454370797310279
43,0.6778738392571245
44,0.6019852705731668
45,0.6131924431636248
46,0.739353186039065
47,0.6821966058277298
48,0.8530259365994236
49,0.707652897854627
50,0.7793788024335574
51,0.8258085174511687
52,0.8069164265129684
53,0.8059558117195005
54,0.6179955171309638
55,0.7684918347742555
56,0.7167787383925712
57,0.7435158501440922
58,0.7688120397054115
59,0.7271853986551392
60,0.6397694524495677
61,0.8483829650976624
62,0.6308037143772014
63,0.7803394172270252
64,0.707332692923471
65,0.8430995837335895
66,0.7675312199807875
67,0.78786423310919
68,0.739353186039065
69,0.8104386807556836
70,0.6660262568043548
71,0.8394172270252961
72,0.5946205571565801
73,0.7772974703810438
74,0.6884406019852706
75,0.739032981107909
76,0.6426512968299712
77,0.7082933077169388
78,0.6503362151777137
79,0.558437399935959
80,0.6448927313480628
81,0.6215177713736793
82,0.8437399935959013
83,0.8006724303554275
84,0.7851424911943644
85,0.7646493756003842
86,0.8213256484149856
87,0.8017931476144733
88,0.7989113032340697
89,0.845020813320525
90,0.7252641690682036
91,0.9095421069484472
92,0.622478386167147
93,0.7076528978546269
94,0.7790585975024016
95,0.6243996157540826
96,0.6432917066922831
97,0.6842779378802434
98,0.7544028178033941
99,0.7625680435478707
100,0.6836375280179314
101,0.8363752801793147
102,0.8232468780019213
