,site11
42,0.9049645390070922
43,0.7971631205673759
44,0.7304964539007093
45,0.7177304964539007
46,0.8453900709219858
47,0.7191489361702128
48,0.7914893617021277
49,0.574468085106383
50,0.8624113475177305
51,0.5971631205673759
52,0.8936170212765957
53,0.6368794326241134
54,0.9361702127659576
55,0.750354609929078
56,0.6581560283687944
57,0.6794326241134752
58,0.524822695035461
59,0.8567375886524823
60,0.575886524822695
61,0.7702127659574468
62,0.8042553191489362
63,0.7588652482269505
64,0.7574468085106383
65,0.8099290780141843
66,0.548936170212766
67,0.6695035460992907
68,0.7134751773049646
69,0.8085106382978724
70,0.6666666666666667
71,0.699290780141844
72,0.7659574468085106
73,0.8439716312056738
74,0.8851063829787235
75,0.6865248226950355
76,0.5957446808510638
77,0.6808510638297872
78,0.6638297872340425
79,0.7021276595744681
80,0.5106382978723405
81,0.7418439716312055
82,0.6794326241134752
83,0.7191489361702128
84,0.8581560283687943
85,0.8028368794326242
86,0.8198581560283689
87,0.5872340425531914
88,0.672340425531915
89,0.6312056737588653
90,0.8297872340425532
91,0.675177304964539
92,0.846808510638298
93,0.5801418439716313
94,0.7574468085106383
95,0.8226950354609929
96,0.6978723404255319
97,0.6042553191489362
98,0.6085106382978723
99,0.8879432624113476
100,0.7134751773049646
101,0.5063829787234042
102,0.8184397163120567
