,site11
42,0.90354609929078
43,0.8510638297872342
44,0.8
45,0.6553191489361703
46,0.822695035460993
47,0.7148936170212766
48,0.8368794326241136
49,0.5744680851063829
50,0.8553191489361702
51,0.7148936170212766
52,0.8950354609929079
53,0.6609929078014184
54,0.9361702127659576
55,0.7546099290780142
56,0.625531914893617
57,0.6964539007092199
58,0.6226950354609929
59,0.8765957446808511
60,0.5120567375886524
61,0.8368794326241136
62,0.8312056737588651
63,0.7971631205673759
64,0.7531914893617022
65,0.8099290780141845
66,0.5659574468085107
67,0.7290780141843971
68,0.7617021276595745
69,0.7872340425531914
70,0.7489361702127659
71,0.673758865248227
72,0.7489361702127659
73,0.8297872340425532
74,0.8950354609929079
75,0.6425531914893617
76,0.5163120567375887
77,0.6028368794326242
78,0.6964539007092199
79,0.7063829787234043
80,0.5404255319148936
81,0.7035460992907803
82,0.700709219858156
83,0.7049645390070922
84,0.8638297872340426
85,0.7134751773049646
86,0.8652482269503546
87,0.5914893617021277
88,0.6609929078014185
89,0.6198581560283688
90,0.7659574468085106
91,0.6397163120567376
92,0.8638297872340426
93,0.6354609929078014
94,0.7148936170212766
95,0.8453900709219858
96,0.6680851063829787
97,0.6751773049645391
98,0.5602836879432624
99,0.9290780141843972
100,0.7432624113475178
101,0.4822695035460993
102,0.8212765957446808
