,site9
42,0.7675312199807877
43,0.6746717899455651
44,0.6135126480947808
45,0.579891130323407
46,0.7265449887928274
47,0.6604226705091258
48,0.8459814281139929
49,0.7054114633365353
50,0.7976304835094461
51,0.8152417547230227
52,0.8014729426833171
53,0.7883445405059237
54,0.627281460134486
55,0.7684918347742554
56,0.6773935318603908
57,0.7326288824847903
58,0.749919948767211
59,0.74447646493756
60,0.6282420749279539
61,0.8410182516810758
62,0.6007044508485432
63,0.7950688440601985
64,0.6685878962536023
65,0.8619916746717898
66,0.7864233109189882
67,0.7801793147614473
68,0.723022734550112
69,0.8222862632084534
70,0.6538584694204291
71,0.8365353826448927
72,0.5936599423631125
73,0.7510406660262567
74,0.6570605187319885
75,0.7454370797310279
76,0.6074287544028178
77,0.6765930195325008
78,0.6436119116234389
79,0.558437399935959
80,0.5750880563560679
81,0.6144732628882486
82,0.8325328210054436
83,0.7593659942363112
84,0.7486391290425873
85,0.7713736791546589
86,0.7998719180275375
87,0.744796669868716
88,0.7739353186039064
89,0.8270893371757925
90,0.676593019532501
91,0.8919308357348703
92,0.6288824847902658
93,0.7220621197566442
94,0.7905859750240154
95,0.6295228946525777
96,0.633045148895293
97,0.7415946205571566
98,0.7675312199807877
99,0.7584053794428433
100,0.670509125840538
101,0.8235670829330772
102,0.8200448286903619
