,site2
42,0.9930555555555556
43,0.8333333333333334
44,0.8472222222222222
45,0.9097222222222222
46,0.8194444444444444
47,0.4513888888888889
48,0.7222222222222222
49,0.7083333333333334
50,0.6319444444444444
51,0.7083333333333333
52,0.4583333333333333
53,0.7013888888888888
54,0.5
55,0.375
56,0.625
57,0.4236111111111111
58,0.5625
59,0.6458333333333334
60,0.5416666666666667
61,0.6597222222222222
62,0.3680555555555556
63,0.5486111111111112
64,0.2291666666666666
65,0.5277777777777778
66,0.7013888888888888
67,0.4652777777777778
68,0.6388888888888888
69,0.8541666666666666
70,0.6319444444444444
71,0.6319444444444444
72,0.5833333333333333
73,0.6319444444444444
74,0.3125
75,0.6458333333333334
76,0.3958333333333332
77,0.3472222222222222
78,1.0
79,0.6736111111111112
80,0.7847222222222223
81,0.4652777777777778
82,0.5416666666666667
83,0.8541666666666666
84,0.5902777777777778
85,0.986111111111111
86,0.8472222222222222
87,0.7152777777777778
88,0.6597222222222222
89,0.5625
90,0.4652777777777778
91,0.5555555555555556
92,0.9652777777777778
93,0.8472222222222222
94,0.5763888888888888
95,0.7847222222222223
96,0.8194444444444444
97,0.6319444444444444
98,1.0
99,0.7708333333333334
100,0.5833333333333333
101,0.375
102,0.5
