,site10
42,0.6970184156679333
43,0.6631102016954106
44,0.7193802981584332
45,0.76805027769658
46,0.7588424437299035
47,0.6212364805612394
48,0.6574101140017539
49,0.7247149956153173
50,0.7027915814089447
51,0.6516369482607426
52,0.755846243788366
53,0.7342882198187665
54,0.692779888921368
55,0.6959222449576148
56,0.7012569424144985
57,0.6958491669102602
58,0.7590616778719672
59,0.716676410406314
60,0.7483922829581994
61,0.6492984507453962
62,0.7258842443729904
63,0.6973838059047062
64,0.5931014323297282
65,0.7896083016661796
66,0.6839374451914644
67,0.7629348143817597
68,0.7482461268634902
69,0.8572785735165156
70,0.7255919321835721
71,0.7605232388190587
72,0.7490499853843905
73,0.7619847997661503
74,0.8132855890090616
75,0.7501461560947092
76,0.7621309558608594
77,0.6986992107570886
78,0.7748465361005554
79,0.7418883367436423
80,0.7506577024261912
81,0.6646448406898567
82,0.7399883075124233
83,0.7930429698918444
84,0.6891259865536392
85,0.7212072493422976
86,0.6714410990938322
87,0.7353843905290851
88,0.7817158725518853
89,0.7965507161648641
90,0.7776965799473838
91,0.6110786319789536
92,0.7255188541362174
93,0.6821835720549547
94,0.7664425606547793
95,0.6818912598655363
96,0.7717772581116632
97,0.7129494299912307
98,0.7996199941537562
99,0.6805027769657995
100,0.741742180648933
101,0.7521192633732827
102,0.7330458930137387
