,site2,site3,site6,site8,site9
42,0.6196319018404908,0.752289336316182,0.7875264270613108,0.7533244680851064,0.7681761722329847
43,0.6740797546012269,0.8196793437733034,0.7230443974630022,0.6695848108747045,0.776063556405043
