seed42,seed43,seed44,seed45,seed46,seed47,seed48,seed49,seed50,seed51,seed52,seed53,seed54,seed55,seed56,seed57,seed58,seed59,seed60,seed61,seed62,seed63,seed64,seed65,seed66,seed67,seed68,seed69,seed70,seed71,seed72,seed73,seed74,seed75,seed76,seed77,seed78,seed79,seed80,seed81,seed82,seed83,seed84,seed85,seed86,seed87,seed88,seed89,seed90,seed91,seed92,seed93,seed94,seed95,seed96,seed97,seed98,seed99,seed100,seed101,seed102
0.7460960149765015,0.7551891207695007,0.7379536032676697,0.7478514313697815,0.7567172050476074,0.7459615468978882,0.7376861572265625,0.7441756725311279,0.7532856464385986,0.7436150312423706,0.7515271902084351,0.7466108798980713,0.7491793632507324,0.7384573817253113,0.7479709386825562,0.7495296597480774,0.7489880323410034,0.7408443689346313,0.7440669536590576,0.7506132125854492,0.7331780195236206,0.75052410364151,0.7452845573425293,0.744067907333374,0.7391095757484436,0.7470498085021973,0.754314661026001,0.748619019985199,0.7542664408683777,0.7499048709869385,0.7483425140380859,0.7519508600234985,0.745326042175293,0.739655613899231,0.758757472038269,0.7452374696731567,0.7541810274124146,0.7555750608444214,0.7538667917251587,0.7458202838897705,0.7598175406455994,0.7465369701385498,0.7556557655334473,0.7512619495391846,0.7586624622344971,0.7499874830245972,0.7457236647605896,0.7460994124412537,0.748869001865387,0.7417309284210205,0.7380068302154541,0.7471262216567993,0.7521879076957703,0.742006778717041,0.7396736145019531,0.7395729422569275,0.7442060708999634,0.7415101528167725,0.7421331405639648,0.7477271556854248,0.7581561207771301
0.7519750595092773,0.7608996629714966,0.7429332137107849,0.75184166431427,0.7595325708389282,0.7496237754821777,0.7401992082595825,0.7499867677688599,0.7562711834907532,0.7484989762306213,0.7566424012184143,0.7525292634963989,0.7604343295097351,0.7471307516098022,0.7538012862205505,0.7562826871871948,0.7525771856307983,0.7462290525436401,0.7314428091049194,0.7547215223312378,0.7380656003952026,0.7586276531219482,0.7499908804893494,0.7530070543289185,0.7445220351219177,0.7491291761398315,0.7536330223083496,0.7539881467819214,0.7576340436935425,0.7576441764831543,0.7509194612503052,0.7579335570335388,0.750291109085083,0.7372679114341736,0.7635962963104248,0.7489080429077148,0.763675332069397,0.7578543424606323,0.7589994668960571,0.7531557083129883,0.7641955614089966,0.7544639110565186,0.7545316219329834,0.7548136711120605,0.7620959877967834,0.7531811594963074,0.7486380934715271,0.7513530254364014,0.749430775642395,0.7471785545349121,0.7420108318328857,0.7525101900100708,0.7553051710128784,0.747799277305603,0.7468001842498779,0.7432177662849426,0.748416006565094,0.7483974695205688,0.7460393905639648,0.7503782510757446,0.7598138451576233
0.7558493614196777,0.7618141770362854,0.7423988580703735,0.7567806839942932,0.7578296661376953,0.7525408267974854,0.7438985109329224,0.7497369050979614,0.7582677006721497,0.7503781318664551,0.7547557950019836,0.755802571773529,0.7606088519096375,0.7498323917388916,0.7531439065933228,0.7569015026092529,0.7561159729957581,0.7466338872909546,0.7491742968559265,0.7560311555862427,0.7405799627304077,0.7585536241531372,0.7491933703422546,0.7540444135665894,0.7472292184829712,0.751791775226593,0.7547441124916077,0.7546977400779724,0.7578141689300537,0.754936933517456,0.7517558336257935,0.7593828439712524,0.7526342868804932,0.7430893778800964,0.7655907869338989,0.7509232759475708,0.7642070651054382,0.7594815492630005,0.7625828385353088,0.7542896270751953,0.7665631771087646,0.7572911977767944,0.7566242218017578,0.7508732080459595,0.7650562524795532,0.7565795183181763,0.7499864101409912,0.7542232275009155,0.7544900178909302,0.7499792575836182,0.7421667575836182,0.7523247599601746,0.7591696977615356,0.7488714456558228,0.7466864585876465,0.7472133040428162,0.7538707256317139,0.7524988651275635,0.7499104738235474,0.7523308992385864,0.7612985968589783
0.7546854615211487,0.7632692456245422,0.7444836497306824,0.7586892247200012,0.7604016065597534,0.7520148754119873,0.7487883567810059,0.7549145221710205,0.7597659230232239,0.7532041668891907,0.7560259699821472,0.7561072111129761,0.7632219791412354,0.749609112739563,0.759906530380249,0.7646110653877258,0.7565634250640869,0.748327374458313,0.7474687099456787,0.7555422782897949,0.7409467101097107,0.7597357630729675,0.7482125163078308,0.756722092628479,0.7476595640182495,0.7534269094467163,0.7590242624282837,0.7550172805786133,0.758384644985199,0.7602472305297852,0.7564865350723267,0.7612208127975464,0.7516064643859863,0.7487884759902954,0.764927327632904,0.7502834796905518,0.7629926204681396,0.7628253698348999,0.7621320486068726,0.7549946308135986,0.7646190524101257,0.7590237855911255,0.756891667842865,0.7581377029418945,0.7652183175086975,0.7538765668869019,0.7465571165084839,0.7541054487228394,0.7579212784767151,0.7526134848594666,0.741987407207489,0.7529819011688232,0.7566336989402771,0.7504994869232178,0.7470435500144958,0.7488852143287659,0.7555273771286011,0.7492942214012146,0.7488264441490173,0.7535728216171265,0.7590413093566895
0.7578341960906982,0.7618424892425537,0.7453773617744446,0.7610363960266113,0.7601454854011536,0.7516903877258301,0.7493758797645569,0.7508561611175537,0.7580504417419434,0.7532179355621338,0.7561858296394348,0.7577826976776123,0.7617793083190918,0.7523504495620728,0.7612266540527344,0.765302300453186,0.7589759826660156,0.7449951171875,0.7516358494758606,0.7568929195404053,0.7404053211212158,0.7602028250694275,0.7503759860992432,0.7552788853645325,0.7491867542266846,0.7530584931373596,0.7581640481948853,0.7547577023506165,0.7580119371414185,0.7597460150718689,0.756983757019043,0.7620337009429932,0.75351881980896,0.7493584156036377,0.7655971050262451,0.7524142861366272,0.7636323571205139,0.758741021156311,0.7623141407966614,0.7470189332962036,0.7672117948532104,0.7583329677581787,0.7586277723312378,0.7575607895851135,0.7666546106338501,0.756568431854248,0.7514572143554688,0.7552420496940613,0.7576139569282532,0.7550886273384094,0.7420729398727417,0.7543104290962219,0.7617079019546509,0.7515183687210083,0.7465088963508606,0.7529226541519165,0.7556354999542236,0.7536605000495911,0.7490271925926208,0.7526582479476929,0.7607336640357971
0.7558703422546387,0.7631629109382629,0.746283769607544,0.7608994245529175,0.7626500129699707,0.753238320350647,0.748623251914978,0.75630784034729,0.7606090903282166,0.7537349462509155,0.7581871747970581,0.7600375413894653,0.7563562393188477,0.7512828707695007,0.7589024305343628,0.7683556079864502,0.7584748268127441,0.7476243376731873,0.7505582571029663,0.7585869431495667,0.7428297400474548,0.7583097219467163,0.7547345757484436,0.7517535090446472,0.7509199380874634,0.7522512674331665,0.7594931721687317,0.7558256983757019,0.7589269280433655,0.7590274810791016,0.7568463087081909,0.7597620487213135,0.7504950761795044,0.74808269739151,0.7649943828582764,0.7497971057891846,0.7639604210853577,0.762691855430603,0.7627127766609192,0.7537746429443359,0.7676323056221008,0.7569018602371216,0.7576218843460083,0.7577234506607056,0.7683928608894348,0.7563390731811523,0.751009464263916,0.7550300359725952,0.7593215703964233,0.7553307414054871,0.742926299571991,0.7550338506698608,0.7624903917312622,0.7532343864440918,0.7465354800224304,0.7501946091651917,0.7560710906982422,0.7538609504699707,0.7500905990600586,0.7532616853713989,0.7596571445465088
0.7538889646530151,0.7637515068054199,0.7443109750747681,0.7594617605209351,0.7629750967025757,0.7520094513893127,0.7474828958511353,0.7577776908874512,0.7616651058197021,0.7551165819168091,0.7579501867294312,0.7596303224563599,0.7643338441848755,0.7488622665405273,0.7592005729675293,0.7651416063308716,0.7589347958564758,0.7487894296646118,0.7437136173248291,0.7581865787506104,0.7436274290084839,0.7603479623794556,0.7532263398170471,0.7580715417861938,0.7494269013404846,0.7511359453201294,0.7576820850372314,0.7525351643562317,0.7607007622718811,0.7612155675888062,0.7560356855392456,0.763637900352478,0.753354012966156,0.7452183961868286,0.7666503190994263,0.7501343488693237,0.7663018107414246,0.7626713514328003,0.7629019021987915,0.7555696368217468,0.7670165300369263,0.7594215869903564,0.758901834487915,0.759998083114624,0.7682705521583557,0.7581128478050232,0.7507098913192749,0.7564393281936646,0.7592097520828247,0.7562588453292847,0.7441548109054565,0.7535499930381775,0.7624970078468323,0.7515226602554321,0.7492362260818481,0.7528020739555359,0.7546387910842896,0.7549937963485718,0.7511053681373596,0.7550472021102905,0.758002519607544
0.7581943273544312,0.7635539174079895,0.7465130090713501,0.7616603374481201,0.7618011236190796,0.7546691298484802,0.7492895126342773,0.7550316452980042,0.7627899050712585,0.7560217380523682,0.7567365169525146,0.7611974477767944,0.7653145790100098,0.7531206607818604,0.7600213885307312,0.7664214372634888,0.7610044479370117,0.7490189075469971,0.7543940544128418,0.7583084106445312,0.7440779209136963,0.7608852386474609,0.7555698156356812,0.7564550042152405,0.7507005333900452,0.7542983293533325,0.7592336535453796,0.7548526525497437,0.7619158029556274,0.7608530521392822,0.756443440914154,0.7641294002532959,0.7551356554031372,0.7497085332870483,0.7669164538383484,0.7511370182037354,0.7654095888137817,0.7629321217536926,0.7637299299240112,0.7572304010391235,0.7687317728996277,0.7595492601394653,0.7594490647315979,0.7562694549560547,0.768021821975708,0.7577974796295166,0.7510074377059937,0.7571623921394348,0.760998010635376,0.7567505836486816,0.7440384030342102,0.7545605897903442,0.7635787725448608,0.7508116960525513,0.7477002143859863,0.7527432441711426,0.7577587366104126,0.7537780404090881,0.7521255612373352,0.7534551024436951,0.7621018886566162
0.7570319175720215,0.7647145986557007,0.7464911341667175,0.7626327872276306,0.76273113489151,0.7524473667144775,0.7517344355583191,0.7573975324630737,0.7631250023841858,0.7578756809234619,0.7570596933364868,0.7606167793273926,0.7651330828666687,0.7512490749359131,0.762813925743103,0.7670421600341797,0.7598593235015869,0.7497376203536987,0.7535465955734253,0.7593768835067749,0.7431977987289429,0.7609466910362244,0.7507580518722534,0.7603057622909546,0.7513841986656189,0.753101110458374,0.7610762119293213,0.7557305097579956,0.7610714435577393,0.7635632753372192,0.7562448978424072,0.7640341520309448,0.7527706623077393,0.7524277567863464,0.7681078910827637,0.752905011177063,0.7654693126678467,0.7638965845108032,0.7622292637825012,0.7588685154914856,0.7682949304580688,0.7606226205825806,0.7593073844909668,0.7610599398612976,0.7687188386917114,0.75624680519104,0.7495279908180237,0.7569425702095032,0.76158607006073,0.7579374313354492,0.7445703744888306,0.7550809979438782,0.7636359930038452,0.7525124549865723,0.7498737573623657,0.752069354057312,0.7581462860107422,0.7536457180976868,0.7527256011962891,0.7545589208602905,0.7607870697975159
0.7590270638465881,0.7636765837669373,0.7457579374313354,0.763319730758667,0.7622994184494019,0.7526679635047913,0.7516231536865234,0.7513394355773926,0.7626347541809082,0.7557480931282043,0.7572368383407593,0.7607698440551758,0.7638733386993408,0.7541934251785278,0.7637358903884888,0.7693537473678589,0.7617387771606445,0.7485941648483276,0.7488702535629272,0.759309709072113,0.742300808429718,0.7613516449928284,0.7513823509216309,0.7581856846809387,0.7502433061599731,0.753943920135498,0.7599906921386719,0.7541821002960205,0.7608141303062439,0.7621675729751587,0.757920503616333,0.7650018930435181,0.7550957202911377,0.7519041895866394,0.7668462991714478,0.7524078488349915,0.7661205530166626,0.761565089225769,0.7631728649139404,0.7528805136680603,0.7704094052314758,0.756939709186554,0.759116530418396,0.758754312992096,0.7685561180114746,0.7576817870140076,0.7535103559494019,0.7568933963775635,0.7615869045257568,0.7592624425888062,0.7440512180328369,0.7561452388763428,0.7642807364463806,0.7512823939323425,0.749544620513916,0.752914309501648,0.7578095197677612,0.7558185458183289,0.7534555196762085,0.7552925944328308,0.7635578513145447
