seed42,seed43,seed44,seed45,seed46,seed47,seed48,seed49,seed50,seed51,seed52,seed53,seed54,seed55,seed56,seed57,seed58,seed59,seed60,seed61,seed62,seed63,seed64,seed65,seed66,seed67,seed68,seed69,seed70,seed71,seed72,seed73,seed74,seed75,seed76,seed77,seed78,seed79,seed80,seed81,seed82,seed83,seed84,seed85,seed86,seed87,seed88,seed89,seed90,seed91,seed92,seed93,seed94,seed95,seed96,seed97,seed98
0.2192671447992324,0.3291592895984649,0.2187130600214004,0.2458629012107849,0.2393247634172439,0.3845301568508148,0.3070700168609619,0.2454196214675903,0.3659130930900574,0.3221778869628906,0.3383569717407226,0.3754063248634338,0.3883348107337951,0.2563903629779815,0.4440381228923797,0.4235002994537353,0.2617464363574981,0.2840942740440368,0.2534722089767456,0.2929595112800598,0.2917405664920807,0.2888593375682831,0.2941784858703613,0.2837987542152405,0.2541740536689758,0.2458628863096237,0.3326314985752105,0.4896572232246399,0.3105791807174682,0.4590351581573486,0.3838283121585846,0.3287898898124695,0.3501034379005432,0.2927009463310241,0.319555252790451,0.4360963106155395,0.3268690705299377,0.2823951244354248,0.2493720650672912,0.3449320197105407,0.3488475382328033,0.2411347478628158,0.4466238021850586,0.198581576347351,0.3339982330799103,0.2449394166469574,0.3368425071239471,0.2487071603536605,0.2847222089767456,0.3676492571830749,0.3021572232246399,0.4548980593681335,0.2439790368080139,0.2212987840175628,0.3973109126091003,0.2315307557582855,0.25118201971054077
0.6866134405136108,0.6886081695556641,0.4065824747085571,0.3702349066734314,0.6129949688911438,0.5756500959396362,0.338098406791687,0.3955378234386444,0.557402491569519,0.3283097147941589,0.6914893984794617,0.3588209450244903,0.481715440750122,0.5438460111618042,0.4456634223461151,0.5770907402038574,0.8004209995269775,0.4775783121585846,0.2265809774398803,0.4839317202568054,0.4161126017570495,0.7250295281410217,0.6573212146759033,0.3150487542152405,0.2445330917835235,0.7044178247451782,0.6180925369262695,0.6609042882919312,0.3053339123725891,0.7539893388748169,0.6585402488708496,0.7228502035140991,0.5992169380187988,0.5432180762290955,0.6626033782958984,0.6584663391113281,0.5199098587036133,0.2724955976009369,0.6175383925437927,0.5104905962944031,0.6524453163146973,0.2202275395393371,0.6063091158866882,0.4923906326293945,0.6357121467590332,0.4223182797431946,0.6588726043701172,0.2256205677986145,0.3648788332939148,0.5889479517936707,0.4310726821422577,0.4914672374725342,0.2780733108520508,0.6513002514839172,0.5492759943008423,0.2451610565185547,0.6663342714309692
0.7390661835670471,0.6664819717407227,0.7315307855606079,0.7439790964126587,0.7985002994537354,0.5844784379005432,0.6557698249816895,0.6646350622177124,0.5660091638565063,0.5936761498451233,0.691673994064331,0.3631796836853027,0.6720227003097534,0.7035313844680786,0.5275930762290955,0.622562050819397,0.752437949180603,0.5945256352424622,0.6149896383285522,0.6676270961761475,0.6867243051528931,0.7412086129188538,0.6654107570648193,0.6669251918792725,0.689937949180603,0.7753029465675354,0.611812949180603,0.6709514856338501,0.5767213702201843,0.7385491132736206,0.596926748752594,0.7287973165512085,0.633680522441864,0.7033466100692749,0.6849512457847595,0.6585032939910889,0.5332447290420532,0.7511451244354248,0.6513371467590332,0.6076757907867432,0.6609042882919312,0.2469710558652877,0.6115913391113281,0.8194075226783752,0.6659648418426514,0.5891696214675903,0.6574690341949463,0.6549940705299377,0.7254728078842163,0.6181294918060303,0.6412160396575928,0.5523788928985596,0.5070552825927734,0.6862441301345825,0.6277334094047546,0.4992242455482483,0.6900857090950012
0.7668070793151855,0.688054084777832,0.7965794801712036,0.7628546357154846,0.7757461071014404,0.5433658361434937,0.6800013780593872,0.6602393388748169,0.6023197770118713,0.6285091638565063,0.6955896019935608,0.5418882966041565,0.603317141532898,0.6630837321281433,0.4925014972686767,0.609411895275116,0.8052231073379517,0.5721778869628906,0.7006500959396362,0.665669322013855,0.6354166865348816,0.7544695734977722,0.6611259579658508,0.7197842597961426,0.750554084777832,0.7523271441459656,0.6188682317733765,0.6693261861801147,0.6809249520301819,0.7430186867713928,0.611812949180603,0.7072251439094543,0.674903929233551,0.7014996409416199,0.6771202683448792,0.6679226160049438,0.5424793362617493,0.7208185195922852,0.6559175252914429,0.6054226160049438,0.6697694659233093,0.5104166269302368,0.5982934236526489,0.8003842234611511,0.63626629114151,0.6292479038238525,0.6780437231063843,0.7398049235343933,0.7276521921157837,0.6203088164329529,0.6463874578475952,0.5222000479698181,0.7574985027313232,0.6620862483978271,0.6695848703384399,0.7502216100692749,0.6896793842315674
0.7720892429351807,0.6747562289237976,0.7992390394210815,0.745124101638794,0.798758864402771,0.5806737542152405,0.6744976043701172,0.6835476160049438,0.5752068758010864,0.6248522400856018,0.7193779945373535,0.6287307739257812,0.6219710111618042,0.6834737062454224,0.5860668420791626,0.5937869548797607,0.749298095703125,0.6333111524581909,0.6811466217041016,0.6827718019485474,0.6689199209213257,0.7438681721687317,0.6750147342681885,0.7593084573745728,0.7467494010925293,0.7724586129188538,0.6167258024215698,0.6578384041786194,0.7013149857521057,0.7756723165512085,0.6378545761108398,0.6979535818099976,0.6939272880554199,0.737403929233551,0.6736849546432495,0.6271054744720459,0.571143627166748,0.7778517007827759,0.6566562652587891,0.6044252514839172,0.6889036893844604,0.7207077145576477,0.5759825706481934,0.8470744490623474,0.6138076782226562,0.6426935791969299,0.7080008387565613,0.7582004070281982,0.7425752878189087,0.632350742816925,0.6583555340766907,0.5659352540969849,0.763150155544281,0.659426748752594,0.6689198613166809,0.7213357090950012,0.6938164830207825
0.7815085649490356,0.7017582654953003,0.7902999520301819,0.7386599183082581,0.7829122543334961,0.631944477558136,0.6903442740440369,0.6835106611251831,0.6168735027313232,0.6352319717407227,0.701795220375061,0.6853944659233093,0.5393026471138,0.6801491975784302,0.5859559774398804,0.603575587272644,0.7503324747085571,0.6208259463310242,0.7011302709579468,0.6736111640930176,0.6750516891479492,0.7269872426986694,0.6670361161231995,0.7621527314186096,0.7310874462127686,0.7514036893844604,0.6159499883651733,0.6783391833305359,0.7023493051528931,0.7378842830657959,0.6248153448104858,0.695183277130127,0.6668882966041565,0.7232195138931274,0.6687352061271667,0.6321291923522949,0.584884762763977,0.7698360085487366,0.6498227119445801,0.6643764972686768,0.6534796953201294,0.7174570560455322,0.5714391469955444,0.8350324630737305,0.59375,0.6854684352874756,0.6859116554260254,0.7483377456665039,0.7111036777496338,0.6102615594863892,0.6383717060089111,0.5486111044883728,0.7744902968406677,0.7214465141296387,0.6307993531227112,0.7403590679168701,0.7024231553077698
0.7791814804077148,0.6815528869628906,0.8221778869628906,0.7483007907867432,0.7825798392295837,0.6629728078842163,0.7482269406318665,0.6648197770118713,0.6490100026130676,0.6419179439544678,0.709884762763977,0.6233007907867432,0.5855496525764465,0.6918587684631348,0.5914598703384399,0.5798980593681335,0.7634825706481934,0.6295803785324097,0.7148345708847046,0.6829935312271118,0.6827718615531921,0.7268396019935608,0.6436539888381958,0.7409870028495789,0.7516622543334961,0.7340425252914429,0.6092642545700073,0.6620123982429504,0.712544322013855,0.7693927884101868,0.6259604096412659,0.7063387036323547,0.6536273956298828,0.7174202799797058,0.6746084094047546,0.6675901412963867,0.5537455081939697,0.7603796720504761,0.6547724008560181,0.6832151412963867,0.6470523476600647,0.7133200168609619,0.5725842118263245,0.8377289772033691,0.5946364998817444,0.7057845592498779,0.6796690225601196,0.7538785934448242,0.7743055820465088,0.6485298275947571,0.6752364635467529,0.5301418304443359,0.7653294801712036,0.7352615594863892,0.6273640990257263,0.7522902488708496,0.701795220375061
0.7845005989074707,0.6891622543334961,0.813829779624939,0.7456042766571045,0.7899305820465088,0.6235225200653076,0.7397310733795166,0.666777491569519,0.6802600026130676,0.6143617033958435,0.664524257183075,0.6443557739257812,0.5548537373542786,0.6833997964859009,0.5640883445739746,0.5894651412963867,0.7901521921157837,0.6422871947288513,0.7028294801712036,0.6675901412963867,0.6773419380187988,0.7255467176437378,0.684877336025238,0.719488799571991,0.7438312768936157,0.7747856974601746,0.6055334210395813,0.6792995929718018,0.7107712626457214,0.7610076665878296,0.5861406326293945,0.6811835169792175,0.7176418304443359,0.684877336025238,0.6822546720504761,0.6438016891479492,0.5774601101875305,0.715130090713501,0.6541445255279541,0.6636745929718018,0.682587206363678,0.7178266048431396,0.5428487062454224,0.8429373502731323,0.5828530788421631,0.7098108530044556,0.6745345592498779,0.7591238021850586,0.6998745203018188,0.6112958788871765,0.6877955198287964,0.5647901892662048,0.7741578221321106,0.735704779624939,0.5989583134651184,0.7625960111618042,0.6982860565185547
0.788600742816925,0.6941858530044556,0.810653030872345,0.7319369912147522,0.7425384521484375,0.6585031747817993,0.7121750116348267,0.6590573191642761,0.6735372543334961,0.6577275991439819,0.6788932681083679,0.5984780788421631,0.5808584690093994,0.6879064440727234,0.5978132486343384,0.5797872543334961,0.8139036297798157,0.6233746409416199,0.7163858413696289,0.6693261861801147,0.6533687710762024,0.7215942740440369,0.6855423450469971,0.7185284495353699,0.7504801750183105,0.7523640394210815,0.6270685791969299,0.694850742816925,0.6851728558540344,0.7632609605789185,0.6145095229148865,0.7098478078842163,0.6703605055809021,0.7258422374725342,0.6829196214675903,0.6404033899307251,0.5811539888381958,0.7550236582756042,0.672429084777832,0.6628620028495789,0.6724660396575928,0.7205599546432495,0.5458775758743286,0.8352540731430054,0.5803413391113281,0.7158318758010864,0.6863918900489807,0.7470078468322754,0.709478497505188,0.6440233588218689,0.647606372833252,0.5535239577293396,0.773308277130127,0.7369976043701172,0.631205677986145,0.7680260539054871,0.6949245929718018
0.7433511018753052,0.6803708076477051,0.8029698133468628,0.729905366897583,0.7880467176437378,0.6709146499633789,0.7085180282592773,0.661864697933197,0.6558436751365662,0.6526300311088562,0.6688829660415649,0.661827802658081,0.5670434236526489,0.6981751918792725,0.5759825706481934,0.577570915222168,0.7570922374725342,0.6474586725234985,0.6790041327476501,0.6667405962944031,0.6509677767753601,0.7340425848960876,0.6698803305625916,0.743018627166748,0.7258421778678894,0.7438682317733765,0.5952275991439819,0.6996158361434937,0.6928560733795166,0.7743055820465088,0.6238918304443359,0.6700280904769897,0.7100324630737305,0.7240321636199951,0.6637115478515625,0.6416223049163818,0.6147680282592773,0.7343010902404785,0.6938533782958984,0.6453900933265686,0.6665557622909546,0.7579786777496338,0.533687949180603,0.8231751918792725,0.5851433277130127,0.7081485986709595,0.6534796357154846,0.7615987658500671,0.7044547200202942,0.6072325706481934,0.6883126497268677,0.539524257183075,0.776743471622467,0.7581634521484375,0.6322399973869324,0.7405068874359131,0.7107712030410767
0.7577940225601196,0.683732271194458,0.8193705677986145,0.7427600622177124,0.7716090679168701,0.6323876976966858,0.7170138955116272,0.6804447174072266,0.6576167345046997,0.6138075590133667,0.7065602540969849,0.6306886076927185,0.5308067798614502,0.6606456637382507,0.593713104724884,0.6111111640930176,0.7970966100692749,0.65739506483078,0.7194148302078247,0.6570996046066284,0.6579861044883728,0.7357786893844604,0.6460180282592773,0.751736044883728,0.7374039888381958,0.7281323671340942,0.6124409437179565,0.7019059658050537,0.6903811693191528,0.7318263053894043,0.5847738981246948,0.6803339719772339,0.7152408361434937,0.7457520961761475,0.674312949180603,0.6547725200653076,0.6072695255279541,0.7615247964859009,0.6562868356704712,0.6597222089767456,0.6740174293518066,0.7326757907867432,0.5596187710762024,0.8283466696739197,0.5893542766571045,0.7416149973869324,0.6933731436729431,0.7612292766571045,0.7139480113983154,0.6266992092132568,0.6986923217773438,0.5436244010925293,0.7892287373542786,0.7547650337219238,0.6086732149124146,0.7622267007827759,0.7013888359069824
0.7794400453567505,0.6873891353607178,0.8139405250549316,0.7640366554260254,0.786125898361206,0.6761229634284973,0.6882387399673462,0.644540548324585,0.6631944179534912,0.6237441301345825,0.6862441301345825,0.6622340679168701,0.5724364519119263,0.6722074747085571,0.5626108050346375,0.5746527910232544,0.748670220375061,0.6180555820465088,0.6872783899307251,0.7057476043701172,0.6696217060089111,0.7071143388748169,0.6525561809539795,0.7913711071014404,0.7422798275947571,0.7228870987892151,0.5974438786506653,0.6910461187362671,0.7176049947738647,0.7536569833755493,0.6326093673706055,0.6705821752548218,0.7115839123725891,0.6957741975784302,0.6871675252914429,0.6554003953933716,0.5933436751365662,0.7484854459762573,0.6792627573013306,0.6546616554260254,0.6803339719772339,0.714428186416626,0.503767728805542,0.8314495086669922,0.5797133445739746,0.7342641353607178,0.6897901296615601,0.7591607570648193,0.7245124578475952,0.6412160396575928,0.6602393388748169,0.5233820676803589,0.7875295281410217,0.7543587684631348,0.6070109605789185,0.768247663974762,0.725509762763977
0.7899305820465088,0.705008864402771,0.8156028985977173,0.7208555340766907,0.7571291923522949,0.6623818278312683,0.6984338760375977,0.6432845592498779,0.6556589603424072,0.613142728805542,0.7105866074562073,0.6085993051528931,0.5579196214675903,0.6760860085487366,0.5679299831390381,0.604277491569519,0.7544695138931274,0.6695478558540344,0.6952570676803589,0.6555482149124146,0.6832890510559082,0.7278369665145874,0.6689938306808472,0.7486333250999451,0.7427600026130676,0.729314386844635,0.6263667345046997,0.7096261978149414,0.7095892429351807,0.74449622631073,0.6101876497268677,0.6785608530044556,0.6989509463310242,0.7538046836853027,0.6746453642845154,0.6473109126091003,0.5977393984794617,0.7215204238891602,0.6884604692459106,0.6729831695556641,0.6539968252182007,0.7391400337219238,0.5278885960578918,0.8338135480880737,0.5868424773216248,0.7215573191642761,0.6767139434814453,0.7696513533592224,0.7174940705299377,0.6385195255279541,0.6971040368080139,0.5300679206848145,0.7909649014472961,0.7787750959396362,0.6148049831390381,0.7571661472320557,0.7408391833305359
0.7837987542152405,0.6904181241989136,0.8311169147491455,0.7303856611251831,0.7735668420791626,0.6666666269302368,0.690676748752594,0.6764923334121704,0.6317228078842163,0.6272901296615601,0.6690676212310791,0.6199394464492798,0.5689642429351807,0.6712101697921753,0.5790854096412659,0.600731372833252,0.7632240056991577,0.6558067798614502,0.7200427651405334,0.6862440705299377,0.6690307855606079,0.7011302709579468,0.6542922258377075,0.7181959748268127,0.7320848703384399,0.7403221130371094,0.6059027910232544,0.6766400933265686,0.7035313248634338,0.7751182913780212,0.6129211187362671,0.6908982992172241,0.6816636919975281,0.7108820676803589,0.664376437664032,0.6527038812637329,0.595781683921814,0.7577201128005981,0.7005024552345276,0.6901226043701172,0.6593159437179565,0.752622663974762,0.5144060850143433,0.8216238021850586,0.5858082175254822,0.7324541211128235,0.6757534742355347,0.7659205198287964,0.6877216696739197,0.6285091638565063,0.6713578104972839,0.5391548871994019,0.7777777910232544,0.7853132486343384,0.6008052825927734,0.7480791807174683,0.746860146522522
0.7183805704116821,0.6797429323196411,0.8014184236526489,0.7644429206848145,0.75321364402771,0.6487884521484375,0.6929669380187988,0.6630836725234985,0.6429520845413208,0.6186465620994568,0.6926713585853577,0.6595005989074707,0.5352393984794617,0.6717641949653625,0.5972222089767456,0.6004359126091003,0.7601211667060852,0.6829935312271118,0.6867612600326538,0.6805555820465088,0.6709885001182556,0.7134677171707153,0.6612735986709595,0.7618942260742188,0.7383643388748169,0.7563534379005432,0.6150635480880737,0.6991725564002991,0.7096261978149414,0.7573877573013306,0.6241503953933716,0.6781176328659058,0.7213357090950012,0.7426862716674805,0.6820700168609619,0.640034019947052,0.5877290964126587,0.758532702922821,0.6996527910232544,0.6832889914512634,0.6583923697471619,0.7587543725967407,0.5163637399673462,0.828161895275116,0.5910905003547668,0.7272458672523499,0.6903073191642761,0.7471557855606079,0.6979166865348816,0.6388150453567505,0.698618471622467,0.5237884521484375,0.7707962989807129,0.7921099066734314,0.6097443699836731,0.7583111524581909,0.7078530788421631
0.7635195255279541,0.716866135597229,0.814531683921814,0.72565758228302,0.758865237236023,0.6158392429351807,0.7092937231063843,0.6790779829025269,0.6665927767753601,0.6576167345046997,0.6900118589401245,0.6334958672523499,0.5694444179534912,0.666223406791687,0.6174275875091553,0.6091164350509644,0.7908909320831299,0.6797798871994019,0.6993203163146973,0.6716903448104858,0.6637485027313232,0.729277491569519,0.6694739460945129,0.763002336025238,0.745678186416626,0.7388076186180115,0.617464542388916,0.6810357570648193,0.7023493051528931,0.7567228674888611,0.5767582654953003,0.6657432317733765,0.6761229038238525,0.7171247601509094,0.6776005029678345,0.6521867513656616,0.6127733588218689,0.7372931838035583,0.6998374462127686,0.7020168304443359,0.6885342597961426,0.7378472089767456,0.5277408361434937,0.8298611044883728,0.5761303901672363,0.7526595592498779,0.683732271194458,0.7548020482063293,0.680518627166748,0.6475694179534912,0.6459441184997559,0.5526373982429504,0.7808067798614502,0.7987219095230103,0.6089686751365662,0.7481530904769897,0.747562050819397
