,site3
42,0.7567414314516128
43,0.759765625
44,0.7897975470430108
45,0.7962239583333333
46,0.7714213709677419
47,0.7266885080645161
48,0.8419228830645161
49,0.7554603494623656
50,0.7624957997311828
51,0.665952620967742
52,0.7928847446236559
53,0.813424059139785
54,0.7932207661290323
55,0.8532846102150538
56,0.7413894489247312
57,0.7350470430107527
58,0.698126680107527
59,0.711903561827957
60,0.8034904233870968
61,0.7253864247311829
62,0.7901335685483871
63,0.7599966397849462
64,0.7924017137096774
65,0.7764826948924731
66,0.7928847446236559
67,0.7161668346774195
68,0.7960979502688171
69,0.7913096438172043
70,0.7067372311827957
71,0.7356140793010754
72,0.8157552083333333
73,0.767557123655914
74,0.7528141801075269
75,0.7447286626344086
76,0.7660240255376344
77,0.7554813508064515
78,0.7803889448924731
79,0.7867523521505376
80,0.7411584341397849
81,0.7712743615591399
82,0.8121849798387097
83,0.7261004704301075
84,0.6876260080645161
85,0.7165868615591399
86,0.7493489583333334
87,0.8112399193548387
88,0.7293556787634409
89,0.7745715725806451
90,0.7247353830645161
91,0.743153561827957
92,0.7537592405913978
93,0.816427251344086
94,0.7791918682795699
95,0.7632308467741935
96,0.7935567876344087
97,0.787067372311828
98,0.8090347782258064
99,0.7211231518817205
100,0.7700142809139785
101,0.7532132056451614
102,0.7591775873655914
