,site2,site3,site6,site8
42,0.7087378640776699,0.7759593679458239,0.6956917475728155,0.7755322431348349
43,0.4660194174757281,0.8000431549595007,0.7578883495145631,0.7456803455723542
44,0.7427184466019416,0.7863995485327313,0.695995145631068,0.8033014501697006
45,0.5145631067961165,0.8300856459965477,0.84375,0.7642702869484728
46,0.6941747572815534,0.7468463683441773,0.7566747572815534,0.6865936439370565
47,0.7572815533980582,0.7749800823263844,0.8267597087378641,0.7977476087627275
48,0.7427184466019418,0.8118775726995087,0.7311893203883495,0.7329527923480407
49,0.941747572815534,0.7720422254680654,0.7751820388349514,0.6198704103671706
50,0.5,0.5,0.5,0.5
51,0.7087378640776699,0.7875780108883282,0.6277305825242718,0.756016661524221
52,0.95873786407767,0.7949143540034525,0.8586165048543689,0.7295587781548905
53,0.8470873786407767,0.7637929889788873,0.8027912621359223,0.8391700092564024
54,0.6941747572815534,0.7485227725401673,0.7591019417475727,0.7606448626966986
55,0.5,0.7667142477758598,0.508495145631068,0.6577445232952793
56,0.8519417475728155,0.7827313769751693,0.8100728155339806,0.7369639000308547
57,0.5,0.5,0.5,0.5
58,0.9514563106796116,0.7571703625016598,0.7233009708737864,0.7320271521135451
59,0.7718446601941747,0.7699342716770682,0.7002427184466019,0.8475779080530701
60,0.9514563106796116,0.7668138361439384,0.6468446601941747,0.855368713360074
61,0.645631067961165,0.7396262116584782,0.7148058252427185,0.646328293736501
62,0.6941747572815534,0.7579006772009029,0.6344053398058253,0.6578216599814872
63,0.616504854368932,0.7758265834550524,0.7475728155339806,0.6085313174946005
64,0.9490291262135924,0.7967069446288675,0.7296723300970874,0.6619870410367169
65,0.7961165048543689,0.7802582658345505,0.8021844660194175,0.7836315951866707
66,0.5,0.5,0.5,0.5
67,0.9466019417475728,0.7662661001195061,0.8082524271844661,0.6140080222153657
68,0.6019417475728155,0.8203425839861903,0.7512135922330098,0.726396174020364
69,0.9368932038834952,0.7691541627937857,0.7354368932038834,0.7176797284788646
70,0.8592233009708737,0.7753784357986987,0.8203883495145631,0.7567880283863005
71,0.645631067961165,0.7517593945027221,0.6826456310679613,0.8100894785560012
72,0.6747572815533981,0.7604567786482539,0.6234830097087378,0.8279080530700401
73,0.9029126213592232,0.7752456513079272,0.8237257281553398,0.7190681888306079
74,0.5825242718446602,0.7811711592086045,0.8337378640776699,0.6915303918543659
75,0.7669902912621359,0.7544150843181517,0.6617111650485437,0.6944615859302684
76,0.895631067961165,0.6966704288939051,0.6959951456310679,0.8642394322739895
77,0.9368932038834952,0.8171889523303679,0.7333131067961165,0.6646096883677878
78,0.8640776699029127,0.8049561811180453,0.6808252427184466,0.7439062017895711
79,0.7815533980582524,0.7661333156287345,0.6623179611650486,0.7580993520518359
80,0.470873786407767,0.698496215642013,0.7730582524271845,0.6909904350509102
81,0.8980582524271844,0.7432943832160404,0.7226941747572815,0.810243751928417
82,0.4660194174757281,0.7475766830434205,0.7314927184466019,0.7143628509719223
83,0.6456310679611651,0.7517427964413756,0.7927791262135923,0.7446775686516507
84,0.966019417475728,0.7607057495684503,0.6007281553398058,0.7755322431348349
85,0.6213592233009709,0.7331031735493294,0.6838592233009709,0.6441684665226782
86,0.7160194174757282,0.7346135971318549,0.5230582524271845,0.724622030237581
87,0.529126213592233,0.8169399814101713,0.7809466019417477,0.7142857142857144
88,0.7087378640776699,0.7597596600717036,0.7773058252427184,0.7165998148719531
89,0.9126213592233008,0.7401241534988714,0.7739684466019418,0.6824282628818267
90,0.5218446601941747,0.8169565794715178,0.766990291262136,0.8738043813637766
91,0.5,0.5,0.5,0.5
92,0.9320388349514562,0.766913424512017,0.793992718446602,0.8459580376427028
93,0.8834951456310679,0.7843413889257735,0.8134101941747572,0.769438444924406
94,0.8883495145631067,0.7513776390917541,0.6868932038834952,0.7830145016970071
95,0.8883495145631067,0.7393772407382819,0.758495145631068,0.7950478247454489
96,0.5,0.5,0.5,0.5
97,0.5,0.5,0.5,0.5
98,0.6868932038834952,0.7203226663125747,0.670509708737864,0.7102746066029004
