,site9_(1-4/0),site9_(1-4/5-4),site9_(1-3/5-4),site9_(1-3/0),site9_(1-2/5-4)
42,0.681075888568684,0.68139609349984,0.6087095741274415,0.6144732628882484,
43,0.8546269612552033,0.8543067563240474,0.5693243675952611,0.5609990393852065,
44,0.6711495357028499,0.6708293307716939,0.6474543707973102,0.6580211335254563,
45,0.771053474223503,0.7704130643611912,0.569324367595261,0.5603586295228946,
46,0.6607428754402818,0.6610630803714378,0.6386487351905219,0.6658661543387767,
47,0.7505603586295229,0.7502401536983669,0.6586615433877682,0.6634646173551073,
48,0.7146974063400576,0.7150176112712135,0.7684918347742555,0.7758565481908422,
49,0.7054114633365354,0.7050912584053795,0.3996157540826128,0.4153057957092538,
50,0.696445725264169,0.6961255203330131,0.5357028498238873,0.5139289145052834,
51,0.7390329811079092,0.7390329811079092,0.6714697406340057,0.6714697406340057,
52,0.7784181876400896,0.7787383925712457,0.6205571565802114,0.5939801472942683,
53,0.8134806276016651,0.8134806276016651,0.6937239833493436,0.6821966058277298,
54,0.7614473262888248,0.760806916426513,0.6794748639129042,0.6516170349023375,
55,0.8331732308677554,0.8331732308677554,0.5936599423631124,0.6186359269932757,
56,0.7550432276657061,0.7550432276657061,0.6458533461415304,0.6650656420108869,
57,0.8770413064361191,0.8770413064361191,0.8398975344220301,0.8370156900416266,
58,0.7931476144732628,0.7934678194044188,0.675312199807877,0.6721101504963176,
59,0.7947486391290426,0.7947486391290426,0.7502401536983669,0.7515209734229907,
60,0.8437399935959013,0.8443804034582132,0.8088376560999039,0.8049951969260326,
61,0.6000640409862312,0.6000640409862312,0.5129682997118156,0.5241754723022735,
62,0.6991674671789946,0.6985270573166826,0.5621197566442524,0.5755683637528017,
63,0.7672110150496317,0.7672110150496317,0.670188920909382,0.6721101504963176,
64,0.8184438040345821,0.8184438040345821,0.7486391290425873,0.739353186039065,
65,0.6487351905219341,0.6487351905219341,0.5257764969580532,0.5203330131284023,
66,0.7310278578290106,0.7307076528978546,0.6266410502721742,0.6189561319244317,
67,0.6781940441882804,0.6778738392571245,0.4127441562600064,0.4281139929554916,
68,0.7470381043868076,0.7473583093179634,0.6714697406340058,0.6714697406340058,
69,0.7982708933717579,0.7976304835094461,0.6413704771053474,0.6288824847902658,
70,0.7307076528978546,0.7313480627601665,0.5462696125520332,0.5257764969580532,
71,0.6519372398334934,0.6522574447646494,0.7195004803073967,0.702209414024976,
72,0.6980467499199488,0.6980467499199488,0.6336855587576049,0.6336855587576049,
73,0.6439321165545949,0.6439321165545949,0.6173551072686518,0.611591418507845,
74,0.6946845981428114,0.6946845981428114,0.6367275056035863,0.6556195965417867,
75,0.6211975664425232,0.6208773615113672,0.5763688760806915,0.5830931796349663,
76,0.8571886007044508,0.8571886007044508,0.6698687159782261,0.6471341658661544,
77,0.6208773615113673,0.6208773615113673,0.6240794108229266,0.6295228946525776,
78,0.7822606468139609,0.7822606468139609,0.6160742875440282,0.6205571565802113,
79,0.6945244956772333,0.6926032660902977,0.4844700608389369,0.4966378482228626,
80,0.8837656099903938,0.8844060198527057,0.7294268331732309,0.7294268331732309,
81,0.7633685558757606,0.7636887608069164,0.6583413384566122,0.6477745757284661,
82,0.7281460134486071,0.7281460134486071,0.5891770733269293,0.5891770733269293,
83,0.665385846942043,0.6650656420108869,0.6689081011847582,0.6810758885686841,
84,0.7534422030099264,0.7537624079410823,0.696765930195325,0.6932436759526096,
85,0.7809798270893371,0.7809798270893371,0.7486391290425873,0.7492795389048991,
86,0.8527057316682677,0.8504642971501761,0.7899455651617036,0.7877041306436118,
87,0.8054755043227666,0.8054755043227665,0.5579570925392251,0.5477105347422351,
88,0.9055395453089976,0.9058597502401536,0.7470381043868075,0.7467178994556516,
89,0.6243996157540826,0.6243996157540826,0.5308997758565481,0.5328210054434839,
90,0.7211015049631764,0.7214217098943323,0.590137688120397,0.5910983029138649,
91,0.7761767531219981,0.7758565481908422,0.5414665385846942,0.5334614153057957,
92,0.7835414665385847,0.7835414665385847,0.6829971181556196,0.680435478706372,
93,0.7188600704450848,0.7204610951008645,0.712776176753122,0.7476785142491195,
94,0.808517451168748,0.808517451168748,0.6045469100224143,0.595581171950048,
95,0.7457572846621838,0.7463976945244957,0.5561959654178674,0.5561959654178674,
96,0.792667307076529,0.793307716938841,0.6482548831252001,0.6300032020493116,
97,0.7463976945244958,0.7463976945244958,0.7518411783541465,0.7361511367275057,
98,0.7998719180275375,0.7998719180275375,0.6919628562279859,0.7009285943003523,
99,0.7467178994556516,0.7467178994556516,0.6452129362792187,0.6548190842138969,
100,0.8171629843099583,0.8168427793788023,0.6894012167787383,0.6894012167787383,
101,0.792827409542107,0.7931476144732629,0.6199167467178994,0.611911623439001,
102,0.8033941722702529,0.8046749919948768,0.7002881844380403,0.6903618315722062,
