,site2,site3,site6,site8
Federated Learning (average),0.5591985428051001,0.754227122994888,0.7376418663303909,0.7173330950276865
Localized Learning,0.48292349726775946,0.7392424918473471,0.6606347204707861,0.6646129353629032
Transfer Learning (average),0.526183970856102,0.7481725387801869,0.7244010088272383,0.6878047085224058
Centralized Learning,0.5772996357012751,0.7553112743477878,0.7371164354770913,0.7100664276990597
