,site8
42,0.7391400709219859
43,0.659980791962175
44,0.8309692671394799
45,0.7990174349881797
46,0.7268026004728132
47,0.6445404846335697
48,0.7228501773049645
49,0.6816637115839244
50,0.6696586879432624
51,0.619496158392435
52,0.6928560874704491
53,0.6636007683215129
54,0.6150635342789598
55,0.7070774231678487
56,0.6054964539007092
57,0.6372635933806147
58,0.784980791962175
59,0.6753102836879432
60,0.6429151891252955
61,0.7245493498817968
62,0.6586140661938535
63,0.7337470449172576
64,0.6615322104018913
65,0.7319370567375887
66,0.773899231678487
67,0.7866060874704491
68,0.5965573286052009
69,0.7438312647754137
70,0.7121380023640662
71,0.7367390661938534
72,0.6480865839243499
73,0.6881279550827424
74,0.6832520685579196
75,0.7932919621749408
76,0.7225177304964538
77,0.6247044917257683
78,0.5960401891252955
79,0.7433510638297872
80,0.7017952127659575
81,0.7372562056737588
82,0.678302304964539
83,0.7228132387706856
84,0.67649231678487
85,0.7989066193853429
86,0.623300827423168
87,0.7466385933806147
88,0.6759013002364066
89,0.7814346926713948
90,0.7017952127659575
91,0.6142508865248226
92,0.6733525413711583
93,0.5094932033096926
94,0.7698359929078014
95,0.7574985224586288
96,0.6241873522458629
97,0.7224438534278961
98,0.7577570921985816
99,0.6712101063829787
100,0.5753546099290779
101,0.7316784869976359
102,0.6263297872340425
