,site6
42,0.7691140776699029
43,0.7020631067961165
44,0.8064320388349515
45,0.835254854368932
46,0.7609223300970874
47,0.8525485436893204
48,0.7160194174757282
49,0.6969053398058253
50,0.7675970873786409
51,0.6331917475728155
52,0.8677184466019418
53,0.6984223300970874
54,0.7026699029126213
55,0.7418082524271845
56,0.7439320388349514
57,0.729368932038835
58,0.7378640776699029
59,0.7572815533980582
60,0.6644417475728155
61,0.6201456310679612
62,0.6134708737864077
63,0.7609223300970874
64,0.71875
65,0.8161407766990291
66,0.816747572815534
67,0.7760922330097088
68,0.7694174757281553
69,0.6729368932038835
70,0.7360436893203883
71,0.7014563106796117
72,0.5907160194174758
73,0.7861043689320388
74,0.7912621359223301
75,0.5685679611650485
76,0.841626213592233
77,0.6374393203883495
78,0.6692961165048544
79,0.6155946601941747
80,0.6189320388349515
81,0.7827669902912622
82,0.7178398058252428
83,0.7530339805825244
84,0.6189320388349514
85,0.654126213592233
86,0.5691747572815533
87,0.7360436893203883
88,0.7712378640776699
89,0.7044902912621359
90,0.654126213592233
91,0.7621359223300971
92,0.7685072815533981
93,0.7876213592233009
94,0.6074029126213593
95,0.6814320388349515
96,0.7688106796116505
97,0.6947815533980582
98,0.6735436893203884
99,0.6077063106796117
100,0.7214805825242718
101,0.8149271844660194
102,0.8128033980582524
