,site2
42,0.7372881355932204
43,0.461864406779661
44,0.7648305084745762
45,0.6016949152542374
46,0.2245762711864407
47,0.9152542372881356
48,0.6694915254237288
49,0.6271186440677966
50,0.9491525423728814
51,0.6652542372881356
52,0.8771186440677966
53,0.961864406779661
54,0.5550847457627119
55,0.9470338983050848
56,0.0635593220338983
57,0.7627118644067796
58,0.6483050847457626
59,0.8432203389830508
60,0.5677966101694916
61,0.8177966101694915
62,0.8813559322033898
63,0.6271186440677966
64,0.8516949152542372
65,0.5508474576271186
66,0.4999999999999999
67,0.4915254237288136
68,0.7860169491525424
69,0.7372881355932203
70,0.9618644067796608
71,0.6313559322033898
72,0.7923728813559322
73,0.4279661016949152
74,0.3093220338983051
75,0.3686440677966102
76,0.4364406779661017
77,0.1144067796610169
78,0.288135593220339
79,0.4957627118644068
80,0.5932203389830508
81,0.6016949152542372
82,0.2372881355932203
83,0.5889830508474576
84,0.8305084745762712
85,0.7669491525423728
86,0.6694915254237288
87,0.8686440677966102
88,0.652542372881356
89,0.4788135593220339
90,0.559322033898305
91,0.8983050847457628
92,0.6483050847457628
93,0.8389830508474576
94,0.652542372881356
95,0.3601694915254237
96,0.538135593220339
97,0.6398305084745762
98,0.788135593220339
99,0.4788135593220339
100,0.6440677966101696
101,0.597457627118644
102,0.5127118644067796
