,site2
42,0.3398058252427184
43,0.4805825242718446
44,0.6650485436893204
45,0.6844660194174758
46,0.7378640776699029
47,0.7961165048543689
48,0.3640776699029125
49,0.5533980582524272
50,0.8106796116504854
51,0.4660194174757281
52,0.6092233009708738
53,0.3179611650485436
54,0.2961165048543689
55,0.3203883495145631
56,0.1771844660194174
57,0.7451456310679612
58,0.5
59,0.645631067961165
60,0.5825242718446602
61,0.6067961165048543
62,0.7572815533980582
63,0.4077669902912621
64,0.3810679611650485
65,0.7135922330097088
66,0.9805825242718448
67,0.6844660194174758
68,0.8203883495145631
69,0.7475728155339806
70,0.6067961165048543
71,0.825242718446602
72,0.587378640776699
73,0.5097087378640777
74,0.5
75,0.587378640776699
76,0.7014563106796117
77,0.5194174757281553
78,0.3446601941747573
79,0.4223300970873787
80,0.558252427184466
81,0.587378640776699
82,0.7087378640776699
83,0.8543689320388349
84,0.2815533980582524
85,0.3446601941747572
86,0.3713592233009709
87,0.7233009708737864
88,0.587378640776699
89,0.6650485436893203
90,0.4830097087378641
91,0.8106796116504854
92,0.6893203883495146
93,0.4174757281553398
94,0.2572815533980582
95,0.5679611650485437
96,0.6407766990291262
97,0.366504854368932
98,0.5703883495145631
99,0.7572815533980582
100,0.8737864077669902
101,0.6067961165048543
102,0.8106796116504855
