,site3
42,0.7697539149888143
43,0.7905816554809844
44,0.7425503355704698
45,0.7376882923191648
46,0.7271812080536912
47,0.7810365398956003
48,0.8326771066368381
49,0.7079492915734527
50,0.7581730052199851
51,0.786614466815809
52,0.7402982848620432
53,0.7903803131991052
54,0.7091648023862789
55,0.7382923191648023
56,0.7892170022371364
57,0.7595824011931394
58,0.7422445935868756
59,0.736778523489933
60,0.8022595078299776
61,0.7099701715137957
62,0.7885011185682327
63,0.8065920954511558
64,0.7674422073079791
65,0.7862863534675615
66,0.7796942580164057
67,0.7551304996271438
68,0.8000969425801641
69,0.7621551081282625
70,0.8435123042505592
71,0.7528113348247576
72,0.774578672632364
73,0.7405294556301267
74,0.7990976882923191
75,0.7509545115585384
76,0.8160328113348247
77,0.7421625652498136
78,0.7226323639075316
79,0.7985085756897837
80,0.771372110365399
81,0.7372334079045488
82,0.7725205070842655
83,0.812110365398956
84,0.7328709917971663
85,0.7318791946308725
86,0.7241759880686054
87,0.7666815809097688
88,0.7797837434750187
89,0.7497613721103655
90,0.7799030574198359
91,0.6849366144668158
92,0.7829753914988814
93,0.7937434750186427
94,0.7823788217747949
95,0.793214019388516
96,0.7093885160328113
97,0.7660029828486205
98,0.7686129753914989
99,0.7470917225950783
100,0.7182848620432514
101,0.7715436241610738
102,0.7692244593586876
