,site8
42,0.6813042600444176
43,0.7085604684029883
44,0.8161720169594185
45,0.8056733292953766
46,0.7450030284675955
47,0.6912982031092267
48,0.7883101150817686
49,0.6856450635978195
50,0.7026044821320412
51,0.6219462951746416
52,0.6912982031092267
53,0.6719160104986877
54,0.6799919240864123
55,0.6781748435291743
56,0.7650918635170604
57,0.6876640419947507
58,0.6964465980214012
59,0.7514637593377752
60,0.622551988693721
61,0.7096709065213002
62,0.7060367454068242
63,0.6680799515445185
64,0.681203311124571
65,0.7412679184332727
66,0.7254189380173632
67,0.6902887139107612
68,0.6444579043004239
69,0.6561679790026247
70,0.8108217242075509
71,0.8047647890167575
72,0.7284474056127599
73,0.7139107611548556
74,0.704017767009893
75,0.7271350696547547
76,0.714516454673935
77,0.5181708055723804
78,0.6535433070866142
79,0.5949929335756108
80,0.5879265091863516
81,0.7929537653947102
82,0.7892186553603877
83,0.7502523722996164
84,0.7705431051887744
85,0.768120331112457
86,0.7171411265899456
87,0.7637795275590552
88,0.6717141126589946
89,0.5907530789420553
90,0.7438925903492833
91,0.8026448616999798
92,0.8335352311730264
93,0.6951342620633959
94,0.7647890167575206
95,0.7403593781546537
96,0.865132243084999
97,0.7993135473450435
98,0.6240662224914194
99,0.7803351504138907
100,0.693519079345851
101,0.8230365435089844
102,0.6731273975368465
