,site10_(1-4/0),site10_(1-4/5-4),site10_(1-3/5-4),site10_(1-3/0),site10_(1-2/5-4)
42,0.7566501023092662,0.6655948553054662,0.7787196726103478,0.7895352236188249,0.0
43,0.6714410990938322,0.6749488453668517,0.6550716164864075,0.6959953230049692,
44,0.7354574685764398,0.7591347559193218,0.747588424437299,0.734872844197603,
45,0.7470038000584625,0.6711487869044139,0.7715580239695995,0.7719964922537269,
46,0.6942414498684596,0.6886875182695119,0.7262496346097632,0.7277111955568548,
47,0.7142648348436129,0.6965799473838059,0.7268342589885998,0.7294650686933645,
48,0.6963607132417422,0.6538292896813797,0.712730195849167,0.7409383221280328,
49,0.7735311312481731,0.5465507161648642,0.790046769950307,0.8163548669979538,
50,0.7247149956153172,0.6465214849459222,0.7137532885121309,0.7618386436714412,
51,0.7225957322420344,0.2848582285881321,0.7369190295235312,0.7589885998246128,
52,0.685252850043847,0.6034054370067232,0.7032300496930722,0.6918298743057586,
53,0.6834258988599825,0.4161064016369482,0.6864951768488746,0.6859105524700381,
54,0.690222157263958,0.654998538439053,0.7252996199941537,0.7524846536100556,
55,0.744153756211634,0.7231072785735165,0.7361151710026309,0.7188687518269512,
56,0.7535808243203742,0.7084185910552471,0.759280912014031,0.7762350190002923,
57,0.7244957614732535,0.6733411283250512,0.7163110201695412,0.6952645425314237,
58,0.7284419760304004,0.6802104647763813,0.7445191464484069,0.773019584916691,
59,0.7281496638409822,0.2996199941537562,0.7323881905875476,0.7619117217187958,
60,0.6365828705057001,0.5902513884828997,0.6368751826951184,0.6723911137094417,
61,0.6674948845366852,0.6856913183279744,0.655510084770535,0.6957030108155511,
62,0.7244226834258989,0.4312335574393452,0.7521923414206373,0.7720695703010816,
63,0.636071324174218,0.6398713826366559,0.6349020754165449,0.6522946506869336,
64,0.7648348436129787,0.753434668225665,0.756357790119848,0.7521192633732827,
65,0.7440806781642795,0.6965799473838059,0.7472961122478808,0.794504530838936,
66,0.6852528500438468,0.6834989769073371,0.703083893598363,0.7143379128909676,
67,0.6292750657702426,0.616997953814674,0.6671294942999123,0.6761911721718796,
68,0.6731218941829875,0.6710757088570594,0.67268342589886,0.6897836889798306,
69,0.6648640748319204,0.6767027185033616,0.679041216018708,0.6919029523531132,
70,0.6820374159602456,0.6570447237649809,0.6742911429406606,0.6757527038877521,
71,0.7251534638994446,0.7074685764396376,0.7331920491084478,0.7584770534931307,
72,0.7120724934229757,0.7318035662087109,0.7135340543700672,0.7261034785150542,
73,0.660479391990646,0.6558023969599532,0.6509792458345514,0.6916106401636948,
74,0.8132855890090617,0.7977930429698918,0.814454837766735,0.8034931306635487,
75,0.622332651271558,0.6116632563577901,0.6525138848289974,0.6892721426483485,
76,0.7086378251973107,0.702060800935399,0.7276381175095,0.712876351943876,
77,0.6365828705057001,0.6286904413914061,0.6406752411575564,0.6229903536977492,
78,0.7161648640748319,0.6875182695118387,0.734872844197603,0.7366267173341128,
79,0.6517831043554516,0.6399444606840106,0.7013300204618532,0.703083893598363,
80,0.7541654486992108,0.5388775211926337,0.7605963168664135,0.75431160479392,
81,0.7056416252557732,0.7033031277404268,0.7394036831335866,0.7247880736626718,
82,0.6263519438760596,0.6004823151125402,0.6510523238819059,0.6947529961999415,
83,0.6815989476761181,0.6554370067231804,0.6951914644840689,0.7103916983338205,
84,0.6658871674948845,0.6509792458345512,0.6885413621748027,0.6758257819351068,
85,0.6564600993861445,0.6478368897983046,0.687445191464484,0.7906313943291435,
86,0.7302689272142648,0.670637240572932,0.7437152879275066,0.762569424144987,
87,0.6955568547208419,0.6710026308097048,0.7244957614732535,0.760157848582286,
88,0.7244226834258988,0.6694679918152587,0.738307512423268,0.735238234434376,
89,0.704983922829582,0.6756065477930431,0.7210610932475885,0.7584770534931308,
90,0.761692487576732,0.7375767319497223,0.7654925460391698,0.7833235895936861,
91,0.7100993861444022,0.3165010230926629,0.7365536392867583,0.757746273019585,
92,0.6001169248757673,0.5746857643963754,0.6254019292604501,0.6695410698626133,
93,0.6742180648933059,0.6486407483192049,0.6788950599239989,0.680210464776381,
94,0.6479830458930138,0.5635048231511254,0.6739988307512423,0.6783835135925169,
95,0.714776381175095,0.7156533177433498,0.7286612101724642,0.7257380882782812,
96,0.730268927214265,0.6593832212803274,0.7320228003507746,0.7593539900613855,
97,0.7529961999415375,0.7272727272727273,0.7921660333235896,0.8194972230342006,
98,0.7806927798889214,0.7766004092370651,0.7865390236772873,0.7937006723180356,
99,0.6587255188541362,0.6430868167202572,0.6907337035954398,0.7201110786319789,
100,0.6677871967261034,0.6689564454837766,0.677141186787489,0.6873721134171296,
101,0.6838643671441099,0.6563870213387899,0.6864951768488745,0.6987722888044431,
102,0.7112686349020755,0.7247149956153172,0.6973838059047063,0.6849605378544286,
