,site3_(1-4/0),site3_(1-4/5-4),site3_(1-3/5-4),site3_(1-3/0),site3_(1-2/5-4)
42,0.8330603158602151,0.8257938508064516,0.8314642137096774,0.83213625672043,0.0
43,0.740360383064516,0.736328125,0.7485509072580645,0.7461567540322581,
44,0.7401083669354838,0.7327788978494623,0.7618237567204301,0.7687121975806452,
45,0.8469212029569892,0.8008862567204301,0.8529695900537634,0.8562457997311828,
46,0.8082157258064515,0.7807459677419356,0.8227066532258064,0.8244287634408601,
47,0.7568044354838709,0.7600806451612904,0.7865423387096774,0.788180443548387,
48,0.7775327620967742,0.7527511760752689,0.7805569556451613,0.7847992271505376,
49,0.7293766801075269,0.6265540994623655,0.7341229838709679,0.7526461693548387,
50,0.7750966061827957,0.7701822916666666,0.785219254032258,0.775348622311828,
51,0.7328629032258065,0.3399277553763441,0.7229082661290323,0.7112315188172043,
52,0.696131552419355,0.6720220094086023,0.6917212701612904,0.6960895497311829,
53,0.7634198588709676,0.5589087701612904,0.7642599126344086,0.7692162298387096,
54,0.7482988911290323,0.744140625,0.7489709341397849,0.7341439852150539,
55,0.8118489583333333,0.7871933803763441,0.8030283938172043,0.7904275873655913,
56,0.7775957661290324,0.7434475806451613,0.7725974462365591,0.7728074596774193,
57,0.8283770161290323,0.7944808467741936,0.813424059139785,0.7957409274193548,
58,0.8187584005376345,0.7987231182795699,0.8303931451612904,0.8253528225806451,
59,0.740234375,0.405346942204301,0.7433845766129032,0.738218245967742,
60,0.7219212029569892,0.7345220094086022,0.7329679099462365,0.7493909610215053,
61,0.7346900201612904,0.6886970766129032,0.7526671706989247,0.7576654905913979,
62,0.7664440524193549,0.4780535954301075,0.7692582325268819,0.7708543346774194,
63,0.7190860215053763,0.7329049059139785,0.734375,0.7211441532258064,
64,0.7064642137096775,0.6978956653225805,0.7204511088709676,0.7212491599462365,
65,0.7429435483870968,0.7342069892473119,0.7591985887096774,0.765625,
66,0.739289314516129,0.7515120967741935,0.732358870967742,0.7312247983870968,
67,0.7701402889784946,0.7722824260752689,0.7679141465053764,0.7636298723118279,
68,0.726583501344086,0.7170068884408602,0.737210181451613,0.7443926411290323,
69,0.7151587701612904,0.6970136088709677,0.7322958669354839,0.7471648185483871,
70,0.7308677755376345,0.7116305443548386,0.739142305107527,0.7658140120967742,
71,0.7455687163978495,0.7591355846774194,0.7352780577956989,0.7359080981182795,
72,0.7888314852150536,0.7642599126344086,0.7795488911290323,0.7759366599462365,
73,0.7732484879032258,0.7581275201612903,0.7749285954301075,0.7730384744623656,
74,0.7448336693548386,0.7445396505376345,0.7329469086021505,0.727528561827957,
75,0.7732904905913978,0.761781754032258,0.8071866599462366,0.8121009744623657,
76,0.7047001008064516,0.6788264448924731,0.6990297379032258,0.696257560483871,
77,0.7359290994623656,0.727612567204301,0.7208501344086021,0.716859879032258,
78,0.7942498319892473,0.7872773857526881,0.7886214717741936,0.800760248655914,
79,0.714822748655914,0.7139826948924731,0.7204931115591399,0.7360761088709677,
80,0.7828881048387096,0.565398185483871,0.786920362903226,0.7996891801075269,
81,0.7339339717741936,0.7303217405913978,0.739226310483871,0.748970934139785,
82,0.7868363575268816,0.7759366599462365,0.7966229838709677,0.7703713037634409,
83,0.7117355510752689,0.6833417338709679,0.7037340389784946,0.6945564516129032,
84,0.7607316868279569,0.759765625,0.7697622647849462,0.7770287298387096,
85,0.8067876344086021,0.7873403897849462,0.821194556451613,0.8197244623655915,
86,0.756846438172043,0.679813508064516,0.7596186155913979,0.7594926075268817,
87,0.7507140456989247,0.7474798387096774,0.7530241935483871,0.7530661962365591,
88,0.7843792002688171,0.7683341733870969,0.7835811491935484,0.7867733534946236,
89,0.7570774529569892,0.7438676075268817,0.7711483534946237,0.7834131384408602,
90,0.7206821236559139,0.7341229838709677,0.710979502688172,0.7082073252688171,
91,0.6634324596774194,0.3792422715053763,0.6838457661290325,0.6799395161290323,
92,0.722677251344086,0.6925613239247311,0.7311617943548386,0.7415154569892473,
93,0.7570774529569894,0.7609417002688172,0.7542212701612903,0.7584635416666666,
94,0.801705309139785,0.7100554435483871,0.7985551075268816,0.8059475806451613,
95,0.8064726142473118,0.7963499663978495,0.8106308803763441,0.81630124327957,
96,0.7538222446236559,0.7343329973118279,0.7593665994623656,0.750084005376344,
97,0.741158434139785,0.7140667002688171,0.7380082325268817,0.750945060483871,
98,0.7552083333333334,0.7641129032258065,0.7537802419354839,0.7364331317204301,
99,0.7980300739247312,0.7575604838709677,0.8046664986559139,0.8098748319892474,
100,0.8182123655913978,0.8047715053763441,0.8097698252688171,0.8079217069892473,
101,0.7484248991935484,0.7543892809139785,0.7471648185483871,0.7466397849462365,
102,0.7113575268817204,0.6977066532258065,0.7151797715053764,0.7210601478494624,
