,site8_(1-4/0),site8_(1-4/5-4),site8_(1-3/5-4),site8_(1-3/0),site8_(1-2/5-4)
42,0.6046840298808802,0.6373914799111648,0.5639006662628709,0.5665253381788814,0.0
43,0.800121138703816,0.7878053704825358,0.8100141328487784,0.8043609933373713,
44,0.7642842721582879,0.7650918635170604,0.7654956591964467,0.7911366848374721,
45,0.7507571168988493,0.7059357964869776,0.7677165354330708,0.7814455885322028,
46,0.7298606904906118,0.7026044821320411,0.7518675550171613,0.7637795275590551,
47,0.691701998788613,0.5996365838885525,0.7096709065213002,0.7264284272158288,
48,0.6378962245103977,0.6524328689683021,0.6340601655562286,0.6166969513426206,
49,0.6160912578235412,0.4844538663436301,0.597920452251161,0.622551988693721,
50,0.8290934786997779,0.7751867555017161,0.8321219462951747,0.8258631132646881,
51,0.7862911366848375,0.1753482737734706,0.7755905511811023,0.7812436906925097,
52,0.6475873208156673,0.6132646880678376,0.6673733091055926,0.6556632344033919,
53,0.5654149000605693,0.4511407227942661,0.5563294972743793,0.5357359176256814,
54,0.6779729456894812,0.7201695941853422,0.6454673934988896,0.5822733696749446,
55,0.6658590753078942,0.6456692913385828,0.668887542903291,0.6499091459721381,
56,0.8577629719362002,0.8246517262265294,0.8632142136079144,0.8678578639208561,
57,0.772259236826166,0.6151827175449223,0.8019382192610539,0.79325661215425,
58,0.7862911366848374,0.7556026650514839,0.7931556632344035,0.801231576822128,
59,0.7304663840096911,0.4837472239047041,0.7114879870785383,0.7011911972541894,
60,0.7335958005249343,0.7257217847769029,0.7305673329295376,0.7194629517464163,
61,0.6895820714718354,0.6893801736321421,0.6831213406016556,0.6932162325863115,
62,0.6991722188572583,0.4068241469816273,0.7011911972541893,0.705632949727438,
63,0.5948919846557642,0.5722794266101352,0.5942862911366849,0.5952957803351504,
64,0.7457096709065213,0.6927114879870786,0.75923682616596,0.748536240662225,
65,0.7466182111851404,0.7266303250555219,0.7621643448415102,0.7690288713910761,
66,0.6818090046436505,0.7225923682616596,0.6634363012315767,0.6692913385826771,
67,0.7336967494447809,0.7391479911164951,0.7211790833838079,0.7084595194831416,
68,0.6541490006056935,0.6430446194225721,0.6745406824146981,0.6765596608116293,
69,0.7654956591964466,0.7426812033111245,0.7858873410054512,0.7929537653947103,
70,0.7665051483949122,0.6958409045023218,0.7816474863718958,0.831314354936402,
71,0.6420351302241066,0.6600040379567939,0.6484958610942864,0.6452654956591964,
72,0.7823541288108217,0.8217242075509792,0.7557036139713305,0.7284474056127599,
73,0.7768019382192611,0.7915404805168584,0.7850797496466788,0.7788209166161922,
74,0.7356147789218656,0.7226933171815061,0.7608520088835048,0.7814455885322027,
75,0.7892186553603876,0.7615586513224308,0.7970926711084191,0.8027458106198264,
76,0.713607914395316,0.7020997375328085,0.6766606097314759,0.6776700989299415,
77,0.7088633151625278,0.6967494447809409,0.7129012719563902,0.7124974762770039,
78,0.5948919846557642,0.6045830809610337,0.6122551988693721,0.6673733091055927,
79,0.6983646274984857,0.6923076923076923,0.6828184938421158,0.7064405410862105,
80,0.6949323642237029,0.5003028467595397,0.7046234605289723,0.6884716333535231,
81,0.6472844740561277,0.6735311932162327,0.654956591964466,0.654956591964466,
82,0.7169392287502523,0.6818090046436502,0.7177468201090249,0.7605491621239653,
83,0.8193014334746619,0.8372703412073492,0.8158691701998788,0.8122350090854027,
84,0.8019382192610539,0.818090046436503,0.784575005047446,0.7728649303452453,
85,0.7073490813648294,0.6532404603270745,0.7378356551584898,0.7545931758530184,
86,0.7370280637997173,0.569856652533818,0.7681203311124571,0.7816474863718958,
87,0.781142741772663,0.7819503331314355,0.7789218655360388,0.7769028871391077,
88,0.7006864526549567,0.7055320008075914,0.6774682010902483,0.6637391479911166,
89,0.5591560670300828,0.5791439531597012,0.5644054108621038,0.5797496466787806,
90,0.8162729658792651,0.8158691701998789,0.8116293155663235,0.7748839087421766,
91,0.7003836058954169,0.2753886533414093,0.7225923682616596,0.7324853624066222,
92,0.7787199676963457,0.6908944074298408,0.7631738340399759,0.7589339794064204,
93,0.6980617807389462,0.7150211992731678,0.6798909751665658,0.6881687865939834,
94,0.764486169997981,0.7039168180900466,0.7804360993337371,0.7996163941045831,
95,0.7307692307692308,0.722491419341813,0.7346052897233999,0.7543912780133253,
96,0.7542903290934787,0.7544922269331719,0.7573187966888756,0.7647890167575208,
97,0.6989703210175651,0.6184130829800122,0.6973551383000202,0.7302644861699981,
98,0.7208762366242683,0.729355945891379,0.6901877649909147,0.6538461538461537,
99,0.7666060973147588,0.7431859479103573,0.7413688673531192,0.7534827377347063,
100,0.7069452856854432,0.70997375328084,0.738037552998183,0.7283464566929134,
101,0.6759539672925501,0.7120936805976177,0.6254795073692712,0.6067030082778115,
102,0.7720573389864729,0.7857863920856047,0.7569150010094893,0.7508580658186957,
