,site2,site3,site6,site8,site9,site10,site11,site12
42,0.7361111111111112,0.8176873319892474,0.7051282051282052,0.5768221280032304,0.7351905219340378,0.8114586378251973,0.6680851063829787,0.96
43,0.3819444444444445,0.7471648185483871,0.7807692307692309,0.812638804764789,0.8062760166506565,0.7379421221864951,0.747517730496454,0.04
44,0.8055555555555556,0.7717363911290323,0.8051282051282052,0.7626690894407431,0.6051873198847262,0.7389652148494592,0.8397163120567376,0.02
45,0.2847222222222222,0.8487273185483871,0.6307692307692307,0.7695336159903089,0.653858469420429,0.7620578778135049,0.6014184397163121,1.0
46,0.5208333333333334,0.8279989919354839,0.6128205128205129,0.7561074096507168,0.6520973422990713,0.7496346097632272,0.5872340425531914,0.98
47,0.6180555555555556,0.7882224462365592,0.7666666666666667,0.6743387845750051,0.7835414665385846,0.7421806489330605,0.8085106382978724,0.04
48,0.9375,0.7603536626344086,0.8128205128205128,0.5652130022208762,0.7438360550752481,0.7691464484068986,0.849645390070922,0.0999999999999999
49,0.9722222222222222,0.7384492607526881,0.5820512820512821,0.6064001615182718,0.7383925712455971,0.7964776381175096,0.7446808510638298,0.98
50,0.6736111111111112,0.7759786626344085,0.7294871794871794,0.8323238441348677,0.6570605187319885,0.7846389944460684,0.8879432624113475,0.96
51,0.9791666666666669,0.705057123655914,0.7948717948717949,0.7782152230971129,0.6986871597822606,0.7493422975738088,0.6,0.96
52,0.3611111111111111,0.692393313172043,0.8602564102564102,0.6679790026246719,0.7034902337495997,0.6940222157263957,0.90354609929078,0.96
53,0.5486111111111112,0.7691742271505376,0.717948717948718,0.5522915404805169,0.744636567403138,0.6717334112832505,0.7588652482269503,0.96
54,0.5069444444444444,0.7435945900537635,0.7166666666666667,0.5968100141328488,0.7211015049631764,0.7441537562116339,0.7304964539007093,0.94
55,0.7916666666666667,0.8077746975806452,0.7794871794871795,0.6438522107813447,0.8453410182516811,0.7350920783396668,0.5985815602836879,0.94
56,0.5,0.7537802419354839,0.8551282051282051,0.8704825358368665,0.8376560999039385,0.77491961414791,0.7702127659574468,0.96
57,0.6041666666666667,0.7922967069892473,0.7935897435897437,0.7934585099939431,0.9016970861351266,0.7052031569716457,0.775886524822695,0.0
58,0.9652777777777778,0.8336273521505376,0.7525641025641026,0.7986069049061175,0.7780979827089337,0.7724349605378544,0.8028368794326242,0.98
59,0.5416666666666667,0.7503150201612903,0.7256410256410256,0.7209771855441146,0.7076528978546269,0.7209880152002338,0.7829787234042553,1.0
60,0.8541666666666666,0.7494329637096774,0.4064102564102564,0.7081566727236018,0.8927313480627601,0.6748757673194972,0.574468085106383,0.24
61,0.9791666666666669,0.7398983534946237,0.7320512820512821,0.6568746214415506,0.4995196926032661,0.7225957322420345,0.7673758865248227,0.94
62,0.9444444444444444,0.7745085685483871,0.8205128205128205,0.6989703210175651,0.643131604226705,0.7551154633148204,0.7432624113475178,0.94
63,0.8125,0.7321068548387096,0.7628205128205128,0.5934786997779123,0.7771373679154658,0.6701256942414499,0.9390070921985816,0.04
64,0.7986111111111112,0.7339759744623656,0.6743589743589744,0.753987482333939,0.7672110150496317,0.7350190002923123,0.6553191489361703,0.96
65,0.6388888888888888,0.7662130376344086,0.5115384615384615,0.7809408439329699,0.6833173230867755,0.8057585501315405,0.6964539007092199,0.02
66,0.9791666666666666,0.7299647177419355,0.6282051282051282,0.6747425802543912,0.7857829010566761,0.7165302543116048,0.5134751773049646,0.96
67,0.5138888888888888,0.7603536626344085,0.6076923076923078,0.7270341207349083,0.7832212616074288,0.6773604209295527,0.8354609929078015,0.98
68,0.8194444444444444,0.7453587029569892,0.8038461538461539,0.6805976176054916,0.7323086775536343,0.6954837766734873,0.6510638297872341,0.96
69,0.4444444444444444,0.743132560483871,0.7025641025641026,0.7594387240056532,0.8325328210054435,0.7071031862028647,0.8567375886524824,0.12
70,0.7430555555555556,0.7575394825268817,0.6961538461538461,0.8200080759135877,0.856227985910983,0.68642209880152,0.8595744680851064,0.96
71,0.9652777777777778,0.745064684139785,0.8730769230769231,0.6396123561477892,0.7172590457893051,0.7559923998830751,0.7758865248226952,0.9
72,0.9027777777777778,0.774424563172043,0.782051282051282,0.6921057944679992,0.8677553634325968,0.7477345805320081,0.7333333333333334,0.0
73,0.9375,0.7682081653225806,0.4192307692307692,0.717040177670099,0.681075888568684,0.69073370359544,0.802836879432624,0.04
74,0.9097222222222224,0.7326108870967741,0.5038461538461538,0.7729658792650919,0.7491194364393212,0.8023238819058754,0.6921985815602837,0.98
75,0.7916666666666666,0.7936617943548386,0.7782051282051282,0.7997173430244296,0.7140569964777457,0.703449283835136,0.7531914893617022,0.04
76,0.6458333333333333,0.6999957997311828,0.5884615384615385,0.6538461538461539,0.792827409542107,0.7289535223618824,0.7304964539007093,0.0799999999999999
77,0.4930555555555556,0.7057291666666667,0.6102564102564103,0.7274379164142943,0.7937880243355747,0.6248903829289681,0.7758865248226949,0.28
78,0.6458333333333333,0.7901755712365591,0.8076923076923077,0.6346658590753079,0.7326288824847903,0.7240572931891259,0.649645390070922,0.92
79,0.3819444444444444,0.738302251344086,0.9243589743589744,0.7076519281243691,0.728466218379763,0.7289535223618824,0.7021276595744681,0.96
80,0.3958333333333333,0.8012852822580645,0.8525641025641025,0.6852412679184333,0.904258725584374,0.7664425606547793,0.5872340425531914,0.98
81,0.7152777777777777,0.7451486895161291,0.4397435897435898,0.6491015546133656,0.739032981107909,0.7648348436129787,0.8411347517730496,0.02
82,0.7361111111111112,0.7746975806451614,0.8794871794871795,0.723399959620432,0.7012487992315082,0.7261765565624086,0.7191489361702128,0.0799999999999999
83,0.4583333333333333,0.696278561827957,0.7051282051282051,0.8188976377952756,0.786743515850144,0.7133148202280035,0.6879432624113475,0.06
84,0.4305555555555556,0.7562373991935483,0.6000000000000001,0.7583282858873409,0.6666666666666666,0.7079801227711195,0.6524822695035462,0.94
85,0.6388888888888888,0.8034274193548387,0.6064102564102564,0.7424793054714315,0.7313480627601665,0.7885852090032155,0.7375886524822696,0.94
86,0.3472222222222222,0.7511340725806452,0.6602564102564102,0.7755905511811023,0.8943323727185397,0.7760157848582285,0.8425531914893617,0.06
87,0.4444444444444445,0.733492943548387,0.8217948717948719,0.7769028871391076,0.80835734870317,0.7506577024261912,0.6609929078014184,0.94
88,0.6944444444444444,0.7741305443548387,0.7782051282051281,0.6847365233192005,0.8597502401536984,0.7603770827243496,0.7290780141843971,0.98
89,0.951388888888889,0.7729544690860215,0.7782051282051283,0.5432061376943267,0.494396413704771,0.7611078631978954,0.5375886524822695,0.94
90,0.8194444444444444,0.707913306451613,0.7564102564102564,0.7750858065818697,0.728466218379763,0.7934083601286175,0.7801418439716312,0.02
91,0.8125,0.689390120967742,0.8948717948717949,0.7381385019180294,0.8091578610310599,0.7584770534931307,0.6,0.96
92,0.1527777777777778,0.7342699932795699,0.7871794871794872,0.7427821522309711,0.7700928594300352,0.6815258696287635,0.8326241134751773,0.06
93,0.4722222222222222,0.7648059475806452,0.6692307692307692,0.662729658792651,0.7307076528978546,0.6764104063139433,0.7631205673758865,0.96
94,0.986111111111111,0.796917002688172,0.5987179487179487,0.7729658792650919,0.7329490874159461,0.688322128032739,0.7588652482269503,0.94
95,0.5,0.8210475470430108,0.7333333333333334,0.7390470421966485,0.7752161383285302,0.7495615317158726,0.7659574468085106,0.0
96,0.3402777777777778,0.7524361559139785,0.8730769230769231,0.7306682818493843,0.8912904258725584,0.7587693656825489,0.798581560283688,0.98
97,0.763888888888889,0.7719464045698925,0.6897435897435898,0.6981627296587927,0.7124559718219661,0.8269511838643672,0.6312056737588653,0.96
98,0.7013888888888888,0.750042002688172,0.7153846153846154,0.6603068847163336,0.7403138008325327,0.7994007600116925,0.6439716312056737,0.96
99,0.4375,0.8060105846774194,0.7666666666666667,0.7427821522309711,0.696765930195325,0.7246419175679626,0.6851063829787234,0.98
