,site6
42,0.6192307692307693
43,0.708974358974359
44,0.6269230769230769
45,0.8692307692307693
46,0.7435897435897436
47,0.6025641025641025
48,0.6782051282051282
49,0.6564102564102564
50,0.7730769230769231
51,0.8294871794871794
52,0.691025641025641
53,0.6961538461538461
54,0.6666666666666667
55,0.7192307692307692
56,0.75
57,0.5833333333333333
58,0.6923076923076923
59,0.5923076923076923
60,0.7
61,0.9076923076923076
62,0.7730769230769231
63,0.8256410256410256
64,0.846153846153846
65,0.7423076923076923
66,0.7948717948717949
67,0.8307692307692308
68,0.7294871794871796
69,0.7564102564102564
70,0.6705128205128206
71,0.733974358974359
72,0.6589743589743591
73,0.764102564102564
74,0.7192307692307692
75,0.7666666666666666
76,0.9102564102564102
77,0.6294871794871795
78,0.8038461538461539
79,0.8096153846153846
80,0.7884615384615384
81,0.7256410256410257
82,0.7564102564102565
83,0.6775641025641026
84,0.6647435897435898
85,0.7782051282051282
86,0.676923076923077
87,0.6576923076923077
88,0.7634615384615384
89,0.7833333333333333
90,0.7935897435897437
91,0.5961538461538461
92,0.6987179487179487
93,0.7935897435897435
94,0.7717948717948718
95,0.7307692307692308
96,0.8512820512820513
97,0.8294871794871794
98,0.7564102564102564
99,0.773076923076923
100,0.9006410256410257
101,0.5782051282051283
102,0.75
