,site8
42,0.8011306279022815
43,0.8058752271350696
44,0.6144760751059963
45,0.6240662224914194
46,0.684635574399354
47,0.762669089440743
48,0.7508580658186957
49,0.6656571774682012
50,0.7705431051887746
51,0.677771047849788
52,0.6916010498687665
53,0.6656571774682012
54,0.7835655158489805
55,0.7326872602463154
56,0.7502523722996164
57,0.7144155057540884
58,0.7653947102766
59,0.7833636180092872
60,0.7617605491621239
61,0.8101150817686251
62,0.7162325863113265
63,0.7408641227538866
64,0.8540278619018776
65,0.7928528164748637
66,0.7939632545931758
67,0.7006864526549565
68,0.6505148394912175
69,0.755804562891177
70,0.7427821522309712
71,0.7266303250555218
72,0.7945689481122552
73,0.8212194629517465
74,0.7506561679790027
75,0.7310720775287703
76,0.7240056531395114
77,0.7963860286694933
78,0.6546537452049264
79,0.7339995962043206
80,0.7800323036543508
81,0.6850393700787402
82,0.7464163133454471
83,0.7571168988491824
84,0.8383807793256612
85,0.7497476277003836
86,0.7332929537653947
87,0.7084595194831416
88,0.7030082778114275
89,0.6964465980214012
90,0.8194023823945084
91,0.6719160104986877
92,0.6788814859681002
93,0.8017363214213608
94,0.6431455683424188
95,0.744397334948516
96,0.6391076115485564
97,0.7112860892388451
98,0.5828790631940238
99,0.7801332525741975
100,0.7505552190591561
101,0.7183525136281043
102,0.5997375328083989
