,site11
42,0.9063829787234042
43,0.8524822695035461
44,0.7929078014184398
45,0.652482269503546
46,0.8312056737588653
47,0.7163120567375887
48,0.8354609929078015
49,0.5787234042553191
50,0.8524822695035461
51,0.7148936170212766
52,0.8964539007092199
53,0.6609929078014185
54,0.9361702127659576
55,0.7574468085106383
56,0.6269503546099291
57,0.6936170212765957
58,0.6127659574468085
59,0.875177304964539
60,0.5106382978723404
61,0.8340425531914895
62,0.8368794326241136
63,0.7843971631205674
64,0.7560283687943262
65,0.8141843971631206
66,0.5716312056737589
67,0.726241134751773
68,0.7631205673758865
69,0.7815602836879433
70,0.750354609929078
71,0.6780141843971632
72,0.7489361702127659
73,0.8297872340425533
74,0.8950354609929079
75,0.6382978723404256
76,0.5148936170212767
77,0.6042553191489362
78,0.6964539007092199
79,0.6907801418439716
80,0.5404255319148936
81,0.699290780141844
82,0.6978723404255319
83,0.6992907801418441
84,0.8638297872340425
85,0.7148936170212766
86,0.8581560283687943
87,0.5900709219858156
88,0.6638297872340426
89,0.6184397163120567
90,0.7631205673758865
91,0.6453900709219859
92,0.8567375886524823
93,0.6326241134751773
94,0.7106382978723405
95,0.8453900709219858
96,0.6553191489361703
97,0.6624113475177306
98,0.5617021276595745
99,0.9276595744680852
100,0.7432624113475178
101,0.4879432624113475
102,0.826950354609929
