,site3
42,0.7991851478494624
43,0.7473538306451613
44,0.7852402553763441
45,0.7717993951612904
46,0.7834551411290323
47,0.751995127688172
48,0.7331569220430106
49,0.745127688172043
50,0.7296917002688172
51,0.7653939852150538
52,0.7642809139784946
53,0.720703125
54,0.7503570228494624
55,0.8114289314516129
56,0.7608156922043011
57,0.8080057123655915
58,0.7540532594086021
59,0.8229376680107527
60,0.8315902217741935
61,0.7366221438172043
62,0.7560273857526881
63,0.803679435483871
64,0.7733954973118279
65,0.7825520833333334
66,0.7584005376344085
67,0.7645119287634409
68,0.7421244959677419
69,0.6641255040322581
70,0.7907636088709676
71,0.767662130376344
72,0.7618867607526882
73,0.7779317876344086
74,0.7190650201612903
75,0.8257728494623657
76,0.7026839717741935
77,0.802713373655914
78,0.7589045698924731
79,0.7578545026881721
80,0.7435315860215055
81,0.7784568212365592
82,0.7259324596774193
83,0.7243783602150538
84,0.7639658938172044
85,0.7108114919354839
86,0.8070816532258064
87,0.7472908266129032
88,0.7565314180107526
89,0.7840011760752686
90,0.761697748655914
91,0.7586735551075269
92,0.7866683467741935
93,0.8243027553763441
94,0.7732904905913979
95,0.8296370967741936
96,0.7489289314516129
97,0.7835391465053763
98,0.7698252688172043
99,0.7737945228494623
100,0.7049101142473119
101,0.8018523185483871
102,0.7825520833333333
