,site9
42,0.7665706051873198
43,0.6765930195325007
44,0.6131924431636246
45,0.5830931796349664
46,0.7259045789305155
47,0.6642651296829971
48,0.8463016330451489
49,0.7044508485430675
50,0.7973102785782902
51,0.8162023695164905
52,0.803394172270253
53,0.7880243355747678
54,0.6243996157540825
55,0.7704130643611912
56,0.6767531219980787
57,0.7348703170028819
58,0.7576048671149536
59,0.7454370797310278
60,0.6269612552033301
61,0.8406980467499199
62,0.595581171950048
63,0.7912263848863272
64,0.6746717899455652
65,0.8632724943964137
66,0.7870637207813
67,0.7798591098302914
68,0.7275056035862951
69,0.8251681075888568
70,0.6535382644892731
71,0.8381364073006724
72,0.595581171950048
73,0.7504002561639449
74,0.6586615433877682
75,0.7444764649375599
76,0.6080691642651297
77,0.6769132244636566
78,0.6426512968299711
79,0.5526737111751521
80,0.5760486711495357
81,0.6231187960294589
82,0.8334934357989113
83,0.7593659942363113
84,0.749599743836055
85,0.7748959333973743
86,0.8021133525456292
87,0.7342299071405698
88,0.7736151136727505
89,0.8302913864873519
90,0.675312199807877
91,0.8912904258725585
92,0.627601665065642
93,0.7239833493435798
94,0.792186999679795
95,0.6279218699967979
96,0.6324047390329811
97,0.7348703170028819
98,0.765609990393852
99,0.7593659942363111
100,0.6698687159782262
101,0.824527697726545
102,0.8242074927953891
