,site2
42,0.9930555555555556
43,0.8263888888888888
44,0.8472222222222222
45,0.9166666666666666
46,0.75
47,0.4722222222222222
48,0.7152777777777778
49,0.7083333333333334
50,0.625
51,0.7083333333333333
52,0.4652777777777778
53,0.7013888888888888
54,0.5208333333333334
55,0.375
56,0.625
57,0.4375
58,0.5625
59,0.6458333333333334
60,0.5416666666666667
61,0.6944444444444444
62,0.3611111111111111
63,0.5416666666666667
64,0.2430555555555555
65,0.5138888888888888
66,0.7013888888888888
67,0.4652777777777778
68,0.6319444444444444
69,0.8472222222222221
70,0.6319444444444444
71,0.6388888888888888
72,0.5833333333333333
73,0.6388888888888888
74,0.3194444444444444
75,0.6805555555555556
76,0.3888888888888889
77,0.3680555555555556
78,1.0
79,0.6875
80,0.7847222222222223
81,0.4444444444444444
82,0.5555555555555556
83,0.8472222222222222
84,0.6041666666666667
85,0.986111111111111
86,0.8472222222222222
87,0.7152777777777777
88,0.6666666666666667
89,0.5694444444444444
90,0.4722222222222222
91,0.5486111111111112
92,0.9583333333333334
93,0.8472222222222222
94,0.5694444444444444
95,0.7847222222222223
96,0.8194444444444444
97,0.6111111111111112
98,1.0
99,0.7638888888888888
100,0.5902777777777778
101,0.3888888888888888
102,0.5763888888888888
